Uhrzeit;Netzbezug [kW];Netzeinspeisung [kW];Stromverbrauch [kW];Akkubeladung [kW];Akkuentnahme [kW];Stromerzeugung [kW];Akku Spannung [V];Akku Stromstärke [A]
01.09.2025 14:24:00;0;2,830339;0,208124;0;0;3,037013;53,599998;0
01.09.2025 14:29:01;0;2,027908;0,208047;0;0;2,236685;53,599998;0
01.09.2025 14:34:01;0;1,281006;0,130371;0;0;1,412109;53,599998;0
01.09.2025 14:39:03;0;1,014962;0,112046;0;0;1,126281;53,599998;0
01.09.2025 14:44:06;0;1,116762;0,10805;0;0;1,225538;53,5;0
01.09.2025 14:49:09;0;1,369121;0,113852;0;0;1,482248;53,5;0
01.09.2025 14:54:09;0;1,341064;0,213867;0;0;1,555664;53,5;0
01.09.2025 14:59:11;0;1,390389;0,208813;0;0;1,599202;53,5;0
01.09.2025 15:04:13;0;1,418764;0,241554;0;0;1,660318;53,5;0
01.09.2025 15:09:15;0;1,493704;0,294666;0;0;1,78837;53,5;0
01.09.2025 15:14:33;0;1,683879;0,306788;0;0;1,989976;53,5;0
01.09.2025 15:19:29;0;1,698427;0,26872;0;0;1,967147;53,5;0
01.09.2025 15:24:29;0;1,517578;0,220459;0;0;1,73877;53,5;0
01.09.2025 15:29:29;0;1,099365;0,229248;0;0;1,328613;53,400002;0
01.09.2025 15:34:29;0;0,81958;0,170654;0;0;0,990234;53,5;0
01.09.2025 15:39:31;0,000693;0,618436;0,252467;0;0,001455;0,867265;53,400002;0
01.09.2025 15:44:31;0;0,7771;0,274658;0;0;1,053223;53,400002;0
01.09.2025 15:49:32;0;1,019794;0,223377;0;0;1,242441;53,400002;0
01.09.2025 15:54:34;0;1,034607;0,223364;0;0;1,258699;53,400002;0
01.09.2025 15:59:36;0;0,765405;0,222637;0;0;0,988042;53,400002;0
01.09.2025 16:04:37;0;0,835837;0,179577;0;0;1,014684;53,400002;0
01.09.2025 16:09:39;0;0,794508;0,112774;0;0;0,908009;53,400002;0
01.09.2025 16:14:42;0;0,53445;0,108776;0;0;0,642501;53,400002;0
01.09.2025 16:19:43;0;0,392734;0,111688;0;0;0,503692;53,400002;0
01.09.2025 16:24:43;0,003078;0,311279;0,215332;0;0,004028;0,521484;53,400002;0
01.09.2025 16:29:45;0;0,290301;0,297577;0;0;0,586423;53,400002;0
01.09.2025 16:34:47;0;0,361603;0,286663;0;0;0,648994;53,400002;0
01.09.2025 16:39:49;0;0,421991;0,277205;0;0;0,699924;53,400002;0
01.09.2025 16:44:52;0;0,516321;0,234955;0;0;0,751276;53,400002;0
01.09.2025 16:49:53;0;0,585451;0,132128;0;0;0,716849;53,299999;0
01.09.2025 16:54:56;0;0,460483;0,123279;0;0;0,584487;53,299999;0
01.09.2025 16:59:58;0;0,369606;0,12587;0;0;0,493293;53,299999;0
01.09.2025 17:05:00;0,005639;0,195717;0,212451;0;0,005821;0,398709;53,299999;0
01.09.2025 17:10:01;0,002167;0,00292;0,334335;0;0;0,335795;53,299999;0
01.09.2025 17:15:03;0,026215;0,006548;0,347052;0;0,036379;0,291029;53,200001;-3
01.09.2025 17:20:05;0;0,02692;0,408168;0;0,153518;0,280843;53,099998;-2,8
01.09.2025 17:25:07;0,046519;0,011641;0,400164;0;0,074212;0,291029;53,099998;0
01.09.2025 17:30:07;0,025372;0,013916;0,336914;0;0;0,325195;53,200001;0
01.09.2025 17:35:09;0;0,119322;0,208085;0;0;0,328862;53,200001;0
01.09.2025 17:40:11;0;0,141876;0,117867;0;0;0,259015;53,200001;0
01.09.2025 17:45:13;0;0,133146;0,119322;0;0;0,25174;53,200001;0
01.09.2025 17:50:16;0;0,121103;0,119653;0;0;0,240756;53,200001;0
01.09.2025 17:55:18;0,038095;0,042199;0,213906;0;0,01055;0,205175;53,200001;-2,2
01.09.2025 18:00:19;0,003342;0,02263;0,344555;0;0,186877;0,179577;53;-3,8
01.09.2025 18:05:21;0,008083;0,0211;0,342686;0;0,184803;0,170252;53;-3,6
01.09.2025 18:10:24;0,005654;0,025381;0,327777;0;0,178392;0,168239;53;-3,2
01.09.2025 18:15:25;0,021603;0,00803;0,257686;0;0,052194;0,191257;53,099998;0
01.09.2025 18:20:25;0,011673;0,030029;0,161133;0;0;0,180176;53,099998;0
01.09.2025 18:25:27;0,000011;0,013096;0,134601;0;0;0,146969;53,099998;0
01.09.2025 18:30:29;0;0,045837;0,133873;0;0;0,180438;53,099998;0
01.09.2025 18:35:32;0;0,038434;0,134156;0;0;0,172591;53,200001;0
01.09.2025 18:40:33;0,008315;0,02628;0,282506;0;0,173007;0,127018;53;-3,9
01.09.2025 18:45:35;0;0,018917;0,280843;0;0,204448;0,096039;53;-3,9
01.09.2025 18:50:43;0,000981;0,019975;0,284646;0;0,207955;0,094169;53;-4,1
01.09.2025 18:55:42;0,000482;0,019107;0,282926;0;0,208336;0,094064;53;-3,9
01.09.2025 19:00:43;0,007357;0,01752;0,280316;0;0,209142;0,083219;53;-2,5
01.09.2025 19:05:43;0,009567;0,026367;0,311279;0;0,249756;0,076172;52,900002;-5,5
01.09.2025 19:10:43;0;0,021973;0,337646;0;0,284546;0,076172;52,900002;-5,8
01.09.2025 19:15:45;0;0,024737;0,333955;0;0,313219;0,045109;52,900002;-6,2
01.09.2025 19:20:45;0,00658;0,028564;0,424805;0;0,42627;0,020508;52,900002;-8,9
01.09.2025 19:25:47;0,000034;0,02401;0,464191;0;0,462735;0,026193;52,900002;-8,3
01.09.2025 19:30:50;0;0,024656;0,389416;0;0,378176;0,034808;52,900002;-6,6
01.09.2025 19:35:52;0,001467;0,028375;0,347779;0;0,352508;0,021827;52,900002;-6,9
01.09.2025 19:40:53;0;0,02336;0,316085;0;0,328495;0,01168;53;-6
01.09.2025 19:45:55;0,0049;0,027648;0,304125;0;0,323769;0,00291;53;-6,2
01.09.2025 19:50:57;0,00141;0,023282;0,211723;0;0,232823;0,001455;53;-4,2
01.09.2025 19:56:00;0,004204;0,026106;0,174766;0;0,196521;0;53;-3,7
01.09.2025 20:01:01;0,007311;0,02701;0,170087;0;0,188337;0;53;-3,6
01.09.2025 20:06:01;0,010345;0,032959;0,194092;0;0,216431;0;53;-6,1
01.09.2025 20:11:03;0,003194;0,018189;0,289573;0;0,305944;0;53;-5,8
01.09.2025 20:16:05;0,000364;0,030558;0,266291;0;0,296122;0;53;-5,5
01.09.2025 20:21:07;0,000102;0,022555;0,269201;0;0,29212;0;53;-5,7
01.09.2025 20:26:09;0,000898;0,023282;0,267746;0;0,290301;0;53;-5,5
01.09.2025 20:31:11;0,007605;0,021827;0,260471;0;0,274294;0;53;-4,7
01.09.2025 20:36:13;0;0,022555;0,217544;0;0,239735;0;53;-4,5
01.09.2025 20:41:15;0;0,022555;0,214634;0;0,237552;0;53;-4,3
01.09.2025 20:46:17;0;0,023282;0,212451;0;0,235733;0;53;-4,4
01.09.2025 20:51:20;0,005722;0,030457;0,243657;0;0,268676;0;53;-5,7
01.09.2025 20:56:22;0;0,022555;0,277932;0;0,299759;0;53;-5,7
01.09.2025 21:01:22;0,00523;0,028564;0,3479;0;0,37207;0;52,900002;-8,8
01.09.2025 21:06:23;0;0,02263;0,430693;0;0,452593;0;52,900002;-8,5
01.09.2025 21:11:26;0;0,023205;0,422049;0;0,445617;0;52,900002;-8,3
01.09.2025 21:16:28;0;0,024737;0,414716;0;0,439453;0;52,900002;-8,3
01.09.2025 21:21:29;0,000023;0,02482;0,271556;0;0,297105;0;53;-4,7
01.09.2025 21:26:31;0,002535;0,021827;0,231368;0;0,249557;0;53;-3,8
01.09.2025 21:31:34;0;0,02248;0,175491;0;0,198334;0;53;-3,8
01.09.2025 21:36:36;0,001478;0,023282;0,17389;0;0,195717;0;53;-3,8
01.09.2025 21:41:37;0,00657;0,03066;0,294915;0;0,31864;0;53;-6,1
01.09.2025 21:46:39;0,001842;0,022555;0,293939;0;0,315038;0;53;-5,7
01.09.2025 21:51:41;0,000125;0,018917;0,272839;0;0,291392;0;53;-5,6
01.09.2025 21:56:43;0,007787;0,02401;0,303397;0;0,319404;0;52,900002;-6,9
01.09.2025 22:01:45;0,006889;0,021827;0,351417;0;0,36706;0;52,900002;-6,6
01.09.2025 22:06:47;0,002137;0,024737;0,231368;0;0,253559;0;53;-4,2
01.09.2025 22:11:49;0,010402;0,023282;0,213906;0;0,226638;0;53;-4,2
01.09.2025 22:16:51;0,007401;0,028375;0,154973;0;0,175708;0;53;-3,5
01.09.2025 22:21:53;0,018837;0,026193;0,181165;0;0,188077;0;53;-6,2
01.09.2025 22:26:55;0,000284;0,026193;0,288846;0;0,315402;0;53;-6
01.09.2025 22:31:55;0,000526;0,022705;0,282715;0;0,304321;0;53;-5,5
01.09.2025 22:37:02;0,000112;0,02004;0,270543;0;0,290583;0;53;-5,5
01.09.2025 22:42:03;0;0,0219;0,265716;0;0,28944;0;53;-5,5
01.09.2025 22:47:05;0,000341;0,021827;0,245192;0;0,265927;0;53;-3,8
01.09.2025 22:52:04;0,00279;0,024986;0,213848;0;0,235159;0;53;-4,7
01.09.2025 22:57:05;0,00495;0,02701;0,248196;0;0,269731;0;53;-7
01.09.2025 23:02:07;0;0,024737;0,336866;0;0,361967;0;52,900002;-6,7
01.09.2025 23:07:10;0,006527;0,027556;0,395218;0;0,41661;0;52,900002;-7,6
01.09.2025 23:12:11;0;0,02555;0,364264;0;0,390179;0;52,900002;-7,3
01.09.2025 23:17:13;0;0,027648;0,35651;0;0,383066;0;52,900002;-7,1
01.09.2025 23:22:15;0;0,02401;0,348507;0;0,373244;0;52,900002;-7
01.09.2025 23:27:17;0,000728;0,027648;0,268474;0;0,295758;0;53;-5,4
01.09.2025 23:32:19;0,002024;0,040016;0,30558;0;0,343414;0;52,900002;-6,6
01.09.2025 23:37:21;0,00507;0,020372;0,227002;0;0,243009;0;53;-5,8
01.09.2025 23:42:23;0,006173;0,025465;0,222637;0;0,240826;0;53;-4,6
01.09.2025 23:47:26;0,010696;0,01958;0,211025;0;0,220089;0;53;-3,8
01.09.2025 23:52:27;0,013151;0,02409;0,215347;0;0,225931;0;53;-6,2
01.09.2025 23:57:29;0,004718;0,02692;0,303397;0;0,325952;0;52,900002;-6,3
02.09.2025 00:02:31;0,002512;0,046565;0,273567;0;0,317949;0;52,900002;-6,5
02.09.2025 00:07:33;0,012175;0,027648;0,296122;0;0,310673;0;52,900002;-6
02.09.2025 00:12:36;0,000125;0,031182;0,268313;0;0,30022;0;52,900002;-5,6
02.09.2025 00:17:37;0,009239;0,02482;0,249656;0;0,265716;0;53;-4,7
02.09.2025 00:22:39;0,003024;0,02692;0,168069;0;0,192443;0;53;-3,8
02.09.2025 00:27:41;0,001569;0,022555;0,17389;0;0,193534;0;53;-3,8
02.09.2025 00:32:43;0,00557;0,018917;0,181893;0;0,194625;0;53;-3,6
02.09.2025 00:37:45;0,005525;0,027648;0,250285;0;0,273203;0;53;-6
02.09.2025 00:42:47;0,001501;0,028375;0,341231;0;0,368515;0;52,900002;-7,1
02.09.2025 00:47:50;0,000136;0,023931;0,353158;0;0,376363;0;52,900002;-7
02.09.2025 00:52:52;0,000193;0,024737;0,341231;0;0,365968;0;52,900002;-6,9
02.09.2025 00:57:54;0,004979;0,026193;0,413988;0;0,43436;0;52,900002;-8,5
02.09.2025 01:02:55;0,000445;0,02117;0,375944;0;0,397844;0;52,900002;-6,5
02.09.2025 01:07:57;0;0,027648;0,314311;0;0,340867;0;52,900002;-6,2
02.09.2025 01:12:59;0;0,02401;0,293211;0;0,316494;0;52,900002;-5
02.09.2025 01:18:01;0;0,020372;0,245192;0;0,267746;0;53;-5,2
02.09.2025 01:23:03;0,004229;0,027648;0,272112;0;0,29503;0;52,900002;-6
02.09.2025 01:28:05;0;0,025465;0,289573;0;0,315402;0;52,900002;-6
02.09.2025 01:33:08;0,000793;0,024656;0,279191;0;0,302396;0;52,900002;-5,6
02.09.2025 01:38:09;0,00073;0,02409;0,281046;0;0,30404;0;52,900002;-5,6
02.09.2025 01:43:11;0;0,019644;0,276477;0;0,296849;0;52,900002;-5,6
02.09.2025 01:48:13;0;0,021827;0,253195;0;0,274294;0;53;-3,7
02.09.2025 01:53:15;0,006264;0,02401;0,17389;0;0,191351;0;53;-2,7
