Uhrzeit;Netzbezug [kW];Netzeinspeisung [kW];Stromverbrauch [kW];Akkubeladung [kW];Akkuentnahme [kW];Stromerzeugung [kW];Akku Spannung [V];Akku Stromstärke [A]
06.10.2025 10:30:35;0,004002;0,021827;0,35942;0,267746;0;0,646083;51;5,2
06.10.2025 10:35:38;0,010878;0,046411;0,407546;0,107325;0,024656;0,525023;50,900002;2,6
06.10.2025 10:40:39;0,018615;0,052559;0,470113;0,035039;0,00365;0,535812;50,900002;0
06.10.2025 10:45:41;0,008913;0,039289;0,558775;0,204448;0;0,793053;51,099998;2,2
06.10.2025 10:50:43;0,011277;0,039289;0,548589;0,191351;0;0,769771;51,200001;3,5
06.10.2025 10:55:45;0,019099;0,022555;0,615525;0,232823;0,001455;0,848348;51,200001;-7,3
06.10.2025 11:00:48;0,957406;0,013778;2,526493;0;0,486589;1,096457;50,700001;0
06.10.2025 11:05:49;1,353216;0,00146;2,499481;0,02336;0,00146;1,169442;50,799999;0
06.10.2025 11:10:51;0,113865;0,02401;1,306718;0,026193;0,009458;1,232506;50,799999;0
06.10.2025 11:15:54;0,304753;0;1,269048;0;0;0,965927;50,799999;0
06.10.2025 11:20:53;0,424388;0,008818;1,100837;0,059525;0;0,74369;50,900002;1,9
06.10.2025 11:25:55;0,000546;0,018189;0,449639;0,208813;0;0,676641;51,099998;4,6
06.10.2025 11:30:58;0,003988;0,014503;0,446705;0,208124;0;0,665706;51,200001;2,3
06.10.2025 11:36:00;0,000364;0,049475;0,403075;0,07785;0;0,531127;51,200001;4,5
06.10.2025 11:41:01;0,012775;0,02409;0,474493;0,037229;0,00584;0,515372;51,099998;0
06.10.2025 11:46:03;0,02019;0,013096;0,494749;0;0,133873;0,355055;50,900002;-4,2
06.10.2025 11:51:05;0,002183;0,029103;0,408895;0,095312;0,013096;0,516576;51,099998;3,1
06.10.2025 11:56:07;0,008913;0,078578;0,481652;0,037834;0,008003;0,582057;51;0
06.10.2025 12:01:09;0,002728;0,059661;0,475832;0,031286;0,001455;0,561685;51,099998;2,6
06.10.2025 12:06:11;0;0,020372;0,503479;0,238643;0;0,76395;51,400002;6,1
06.10.2025 12:11:13;0,000364;0,018917;0,55732;0,341959;0;0,915285;51,5;5,4
06.10.2025 12:16:16;0,000363;0,026106;0,472811;0,418423;0;0,919516;51,700001;10,9
06.10.2025 12:21:17;0,000365;0,02117;0,350395;0,462083;0;0,833647;51,700001;8,1
06.10.2025 12:26:19;0,00382;0,019644;0,421991;0,325952;0;0,762495;51,700001;2,9
06.10.2025 12:31:21;0,846711;0,051658;2,754585;0,02983;1,37511;0,615525;50,799999;0
06.10.2025 12:36:23;4,64809;0;5,29963;0;0,000728;0,650449;51;0
06.10.2025 12:41:25;2,608343;0;3,394848;0;0;0,787232;51,099998;0
06.10.2025 12:46:27;3,563281;0;4,486205;0;0;0,921105;51,099998;0
06.10.2025 12:51:29;2,255289;0;3,176577;0;0;0,922561;51,099998;0
06.10.2025 12:56:31;0,300305;0,08076;0,820701;0,454005;0,031286;1,02151;51,599998;19,9
06.10.2025 13:01:31;0,112061;0,090088;0,678223;0,561035;0,031494;1,187988;51,700001;10,4
06.10.2025 13:06:33;0,126961;0,128053;1,460963;0,194262;0,535493;1,12046;51,5;9,5
06.10.2025 13:11:36;0,826331;0,008702;2,062384;0,031182;0,143584;1,131265;51,299999;0
06.10.2025 13:16:37;1,183311;0;2,162226;0;0;0,979645;51,299999;0
06.10.2025 13:21:39;0,55641;0,016734;1,343097;0,340503;0,120777;1,022965;51,299999;-16,9
06.10.2025 13:26:41;0,006184;0,040744;0,621346;0,793053;0,069119;1,379475;51,900002;12,7
06.10.2025 13:31:44;0,023387;0,04061;0,860052;0,498917;0,258886;1,116762;51,799999;12,4
06.10.2025 13:36:45;0,006387;0,02628;0,436533;0,602241;0,00073;1,058483;51,900002;11,4
06.10.2025 13:41:47;0,009822;0,023282;0,437998;0,694103;0;1,148108;51,900002;12,7
06.10.2025 13:46:49;0,035833;0,072757;1,057889;0,384158;0,424174;1,052068;51,700001;10
06.10.2025 13:51:51;0,009458;0,028375;0,534037;0,496931;0;1,049158;51,799999;8,4
06.10.2025 13:56:53;0,008185;0,029103;0,449639;0,416171;0;0,887637;51,799999;8,1
06.10.2025 14:01:55;0,00291;0,032741;0,474377;0,502024;0;1,005504;51,900002;13,5
06.10.2025 14:06:58;0,009427;0,023931;0,567083;0,76578;0;1,347366;52;17
06.10.2025 14:11:59;0,011862;0,02993;0,510992;0,735098;0;1,26434;52;17,4
06.10.2025 14:17:01;0,011641;0,02692;1,412944;0,312128;0,256833;1,482791;51,599998;-8,6
06.10.2025 14:22:03;0,01728;0,046565;2,457736;0;0,875268;1,610843;51,400002;-0,8
06.10.2025 14:27:06;0,015772;0,039159;1,456142;0,034083;0,126905;1,386525;51,400002;-7,3
06.10.2025 14:32:07;0,007665;0,02409;1,668754;0;0,551141;1,135862;51,200001;-6,5
06.10.2025 14:37:09;0,001273;0,032741;1,108819;0,178255;0,231368;1,086992;51,599998;9,3
06.10.2025 14:42:11;0,000364;0,018917;0,451094;0,381975;0;0,851259;51,700001;5,2
06.10.2025 14:47:14;0,000906;0,02103;0,411897;0,19072;0;0,622196;51,599998;2,6
06.10.2025 14:52:15;0,001277;0,03139;0,391274;0,123368;0;0,546031;51,599998;4,3
06.10.2025 14:57:15;0;0,017578;0,347168;0,295898;0;0,662109;51,799999;7,6
06.10.2025 15:02:17;0,006002;0,035651;0,350689;0,513665;0,00291;0,889092;51,900002;1,9
06.10.2025 15:07:19;0,000728;0,022555;0,462735;0,515848;0;0,999683;51,900002;9,5
06.10.2025 15:12:19;0;0,026367;0,448242;0,443115;0;0,918457;51,900002;7,4
06.10.2025 15:17:21;0,000182;0,018189;0,439453;0,298304;0;0,755219;51,900002;4,5
06.10.2025 15:22:24;0,001269;0,018854;0,416248;0,272664;0;0,704865;51,900002;5
06.10.2025 15:27:25;0,006752;0,036499;0,359154;0,142348;0,00365;0,528512;51,700001;0
06.10.2025 15:32:27;0,007821;0,04802;1,597747;0,005821;1,065165;0,580602;50,900002;-29,200001
06.10.2025 15:37:27;0,013367;0,04834;2,326172;0;1,850098;0,509766;50,799999;-19
06.10.2025 15:42:29;0,006002;0,029103;1,47697;0;1,088447;0,411805;50,599998;-27,5
06.10.2025 15:47:31;0;0,037834;1,605023;0;1,418037;0,225547;50,400002;-26,9
06.10.2025 15:52:33;0,000182;0,044382;1,543907;0;1,304536;0,283753;50,099998;-26,700001
06.10.2025 15:57:35;0,001455;0,031286;1,529355;0;1,215044;0,343414;49,900002;-21
06.10.2025 16:02:37;0,001637;0,032741;1,156839;0;0,849076;0,339048;49,900002;-3,3
06.10.2025 16:07:37;0,014648;0,006592;0,312012;0;0,029297;0,273926;50,200001;0
06.10.2025 16:12:40;0,035533;0;0,274114;0;0;0,239306;50,299999;0
06.10.2025 16:17:41;0,009307;0,01095;0,274476;0;0;0,275936;50,299999;0
06.10.2025 16:22:41;0,017029;0,02417;0,407227;0,000732;0,116455;0,297363;50,099998;-3,4
06.10.2025 16:27:43;0,000364;0,018189;0,426357;0;0,218999;0,225547;49,900002;-4,5
06.10.2025 16:32:45;0;0,018917;0,420536;0;0,202992;0,238643;49,799999;-4,4
06.10.2025 16:37:47;0,185167;0,001455;0,411805;0;0,054568;0,173162;50;0
06.10.2025 16:42:49;0,145696;0;0,275022;0;0;0,128053;50;0
06.10.2025 16:47:51;0,229731;0;0,301215;0;0;0,071302;50,099998;0
06.10.2025 16:52:53;0,224092;0;0,320131;0;0;0,094584;50,099998;0
06.10.2025 16:57:55;0,292484;0;0,389978;0;0;0,097495;50,099998;0
06.10.2025 17:02:58;0,319437;0;0,410446;0;0;0,092822;50,099998;0
06.10.2025 17:07:59;0,371564;0;0,437993;0;0;0,067159;50,099998;0
06.10.2025 17:13:01;2,494479;0;2,566872;0;0;0,071302;50,099998;0
06.10.2025 17:18:03;2,637446;0;2,734213;0;0;0,097495;50,099998;0
06.10.2025 17:23:05;1,271431;0;1,330001;0;0;0,058206;50,099998;0
06.10.2025 17:28:07;1,408033;0;1,455143;0;0;0,045109;50,099998;0
06.10.2025 17:33:09;1,975902;0;2,054662;0;0;0,080033;50,099998;0
06.10.2025 17:38:12;1,529928;0;1,605527;0;0;0,075418;50,099998;0
06.10.2025 17:43:13;1,530969;0;1,591375;0;0;0,061319;50,099998;0
06.10.2025 17:48:16;1,374016;0;1,40828;0;0;0,033358;50,099998;0
06.10.2025 17:53:17;1,327484;0;1,349019;0;0;0,0219;50,099998;0
06.10.2025 17:58:19;1,259972;0;1,279071;0;0;0,017462;50,099998;0
06.10.2025 18:03:21;1,970081;0;1,993546;0;0;0,024737;50,099998;0
06.10.2025 18:08:23;3,134741;0;3,156205;0;0;0,021827;50,099998;0
06.10.2025 18:13:25;2,405533;0;2,421358;0;0;0,016007;50,099998;0
06.10.2025 18:18:27;2,10832;0;2,112867;0;0;0,00291;50,099998;0
06.10.2025 18:23:29;1,906783;0;1,909147;0;0;0,004365;50,099998;0
06.10.2025 18:28:31;2,435545;0;2,435909;0;0;0;50,099998;0
06.10.2025 18:33:32;1,236053;0;1,235141;0;0;0;50,099998;0
06.10.2025 18:38:33;1,242076;0;1,242441;0;0;0;50,099998;0
06.10.2025 18:43:35;0,408168;0;0,408895;0;0;0;50,099998;0
06.10.2025 18:48:37;0,192261;0;0,192079;0;0;0;50,099998;0
06.10.2025 18:53:39;0,29594;0;0,295394;0;0;0;50,099998;0
06.10.2025 18:58:41;0,305762;0;0,30558;0;0;0;50,099998;0
06.10.2025 19:03:43;0,303033;0;0,30267;0;0;0;50,099998;0
06.10.2025 19:08:45;0,357965;0;0,357965;0;0;0;50,099998;0
06.10.2025 19:13:47;0,25174;0;0,25174;0;0;0;50,099998;0
06.10.2025 19:18:49;0,255378;0;0,256105;0;0;0;50,099998;0
06.10.2025 19:23:52;0,407908;0;0,407546;0;0;0;50,099998;0
06.10.2025 19:28:53;0,469018;0;0,470113;0;0;0;50,099998;0
06.10.2025 19:33:56;0,515959;0;0,514871;0;0;0;50,099998;0
06.10.2025 19:38:57;0,521942;0;0,522672;0;0;0;50,099998;0
06.10.2025 19:43:59;1,524808;0;1,523535;0;0;0;50,099998;0
06.10.2025 19:49:01;2,602887;0;2,60325;0;0;0,001455;50,099998;0
06.10.2025 19:54:03;1,387842;0;1,388206;0;0;0;50,099998;0
06.10.2025 19:59:05;1,332183;0;1,331456;0;0;0;50,099998;0
06.10.2025 20:04:07;1,327454;0;1,32709;0;0;0;50,099998;0
06.10.2025 20:09:09;1,369653;0;1,370745;0;0;0;50,099998;0
06.10.2025 20:14:11;1,036789;0;1,037517;0;0;0;50,099998;0
06.10.2025 20:19:12;0,398391;0;0,397114;0;0;0;50,099998;0
06.10.2025 20:24:13;0,395471;0;0,395654;0;0;0;50,099998;0
06.10.2025 20:29:15;0,323769;0;0,324497;0;0;0;50,099998;0
06.10.2025 20:34:17;0,284662;0;0,283753;0;0;0;50,099998;0
06.10.2025 20:39:17;0,285278;0;0,287109;0;0;0;50;0
06.10.2025 20:44:20;0,29877;0;0,29877;0;0;0;50;0
06.10.2025 20:49:22;0,406349;0;0,40453;0;0;0;50;0
06.10.2025 20:54:23;0,452775;0;0,454053;0;0;0;50;0
06.10.2025 20:59:25;0,453641;0;0,452549;0;0;0;50;0
06.10.2025 21:04:27;0,422355;0;0,421991;0;0;0;50;0
06.10.2025 21:09:29;0,337229;0;0,339048;0;0;0;50;0
06.10.2025 21:14:31;0,333046;0;0,331773;0;0;0;50;0
06.10.2025 21:19:33;0,477833;0;0,477287;0;0;0;50;0
06.10.2025 21:24:35;2,379158;0;2,379158;0;0;0;50;0
06.10.2025 21:29:37;2,076671;0;2,076489;0;0;0;50;0
06.10.2025 21:34:39;1,516259;0;1,516259;0;0;0;50;0
06.10.2025 21:39:41;1,502435;0;1,503163;0;0;0;50;0
06.10.2025 21:44:43;1,445866;0;1,444957;0;0;0;50;0
06.10.2025 21:49:45;1,54518;0;1,545362;0;0;0;50;0
06.10.2025 21:54:47;1,084991;0;1,085537;0;0;0;50;0
06.10.2025 21:59:49;0,28248;0;0,282298;0;0;0;50;0
06.10.2025 22:04:51;0,429267;0;0,429267;0;0;0;50;0
06.10.2025 22:09:53;0,462917;0;0,464191;0;0;0;50;0
06.10.2025 22:14:55;0,415261;0;0,414716;0;0;0;50;0
06.10.2025 22:19:57;0,445092;0;0,445274;0;0;0;50;0
06.10.2025 22:25:00;0,748738;0;0,748376;0;0;0;50;0
06.10.2025 22:30:01;1,641744;0;1,641014;0;0;0;50;0
06.10.2025 22:35:03;2,316042;0;2,316587;0;0;0;50;0
06.10.2025 22:40:06;1,50364;0;1,504003;0;0;0;50;0
06.10.2025 22:45:07;1,579878;0;1,578235;0;0;0;50;0
06.10.2025 22:50:09;1,601567;0;1,602112;0;0;0;50;0
06.10.2025 22:55:11;1,522443;0;1,523535;0;0;0;50;0
06.10.2025 23:00:13;0,493293;0;0,493293;0;0;0;50;0
06.10.2025 23:05:15;0,274476;0;0,273567;0;0;0;50;0
06.10.2025 23:10:15;0,276123;0;0,276855;0;0;0;50;0
06.10.2025 23:15:17;0,344869;0;0,344869;0;0;0;50;0
06.10.2025 23:20:19;0,538039;0;0,538403;0;0;0;49,900002;0
06.10.2025 23:25:20;0,546579;0;0,546031;0;0;0;49,900002;0
06.10.2025 23:30:23;0,449606;0;0,449606;0;0;0;50;0
06.10.2025 23:35:24;0,514277;0;0,513912;0;0;0;49,900002;0
06.10.2025 23:40:26;0,390888;0;0,391433;0;0;0;49,900002;0
06.10.2025 23:45:28;0,273385;0;0,273567;0;0;0;49,900002;0
06.10.2025 23:50:30;0,204448;0;0,20372;0;0;0;49,900002;0
06.10.2025 23:55:32;0,136783;0;0,136783;0;0;0;49,900002;0
07.10.2025 00:00:34;0,235733;0;0,235733;0;0;0;49,900002;0
07.10.2025 00:05:36;0,25083;0;0,25174;0;0;0;49,900002;0
07.10.2025 00:10:38;0,246283;0;0,245919;0;0;0;49,900002;0
07.10.2025 00:15:40;0,24028;0;0,240099;0;0;0;49,900002;0
07.10.2025 00:20:42;0,137511;0;0,138239;0;0;0;49,900002;0
07.10.2025 00:25:46;0,189912;0;0,18937;0;0;0;49,900002;0
07.10.2025 00:30:46;0,197754;0;0,197754;0;0;0;49,900002;0
07.10.2025 00:35:48;0,260107;0;0,260471;0;0;0;49,900002;0
07.10.2025 00:40:50;0,304489;0;0,304125;0;0;0;49,900002;0
07.10.2025 00:45:52;0,247374;0;0,247374;0;0;0;49,900002;0
07.10.2025 00:50:55;0,244564;0;0,245108;0;0;0;49,900002;0
07.10.2025 00:55:56;0,16589;0;0,164977;0;0;0;49,900002;0
07.10.2025 01:00:58;0,132782;0;0,132418;0;0;0;49,900002;0
07.10.2025 01:06:00;0,173344;0;0,174617;0;0;0;49,900002;0
07.10.2025 01:11:02;0,210996;0;0,209541;0;0;0;49,900002;0
07.10.2025 01:16:03;0,398209;0;0,398574;0;0;0;49,900002;0
07.10.2025 01:21:04;0,366089;0;0,366454;0;0;0;49,900002;0
07.10.2025 01:26:05;0,311888;0;0,312435;0;0;0;49,900002;0
07.10.2025 01:31:06;0,308055;0;0,308055;0;0;0;49,900002;0
07.10.2025 01:36:08;0,193352;0;0,192079;0;0;0;49,900002;0
07.10.2025 01:41:10;0,135328;0;0,136783;0;0;0;49,900002;0
07.10.2025 01:46:12;0,135328;0;0,135328;0;0;0;49,900002;0
07.10.2025 01:51:14;0,168615;0;0,168797;0;0;0;49,900002;0
07.10.2025 01:56:16;0,253013;0;0,25174;0;0;0;49,799999;0
07.10.2025 02:01:18;0,249375;0;0,250285;0;0;0;49,799999;0
07.10.2025 02:06:20;0,245737;0;0,244464;0;0;0;49,799999;0
07.10.2025 02:11:22;0,206085;0;0,20663;0;0;0;49,799999;0
07.10.2025 02:16:25;0,1318;0;0,133431;0;0;0;49,799999;0
07.10.2025 02:21:26;0,173372;0;0,172277;0;0;0;49,799999;0
07.10.2025 02:26:28;0,175163;0;0,174617;0;0;0;49,799999;0
07.10.2025 02:31:30;0,281024;0;0,280843;0;0;0;49,799999;0
07.10.2025 02:36:32;0,312128;0;0,312856;0;0;0;49,799999;0
07.10.2025 02:41:34;0,310309;0;0,309945;0;0;0;49,799999;0
07.10.2025 02:46:36;0,301033;0;0,301215;0;0;0;49,799999;0
07.10.2025 02:51:38;0,158974;0;0,160066;0;0;0;49,799999;0
07.10.2025 02:56:40;0,132236;0;0,130963;0;0;0;49,799999;0
07.10.2025 03:01:42;0,129508;0;0,130963;0;0;0;49,799999;0
07.10.2025 03:06:44;0,198445;0;0,196444;0;0;0;49,799999;0
07.10.2025 03:11:46;0,314857;0;0,315766;0;0;0;49,799999;0
07.10.2025 03:16:48;0,339776;0;0,339048;0;0;0;49,799999;0
07.10.2025 03:21:50;0,32577;0;0,325952;0;0;0;49,799999;0
07.10.2025 03:26:52;0,29503;0;0,295394;0;0;0;49,799999;0
07.10.2025 03:31:54;0,235733;0;0,235733;0;0;0;49,799999;0
07.10.2025 03:36:56;0,185531;0;0,186258;0;0;0;49,799999;0
07.10.2025 03:41:58;0,183166;0;0,181893;0;0;0;49,799999;0
07.10.2025 03:47:00;0,227548;0;0,228457;0;0;0;49,799999;0
07.10.2025 03:52:02;0,25083;0;0,250285;0;0;0;49,799999;0
07.10.2025 03:57:05;0,247283;0;0,246558;0;0;0;49,799999;0
07.10.2025 04:02:04;0,246366;0;0,246917;0;0;0;49,799999;0
07.10.2025 04:07:06;0,158792;0;0,158611;0;0;0;49,799999;0
07.10.2025 04:12:08;0,136238;0;0,136783;0;0;0;49,799999;0
07.10.2025 04:17:10;0,13842;0;0,138239;0;0;0;49,799999;0
07.10.2025 04:22:12;0,17298;0;0,173162;0;0;0;49,700001;0
07.10.2025 04:27:14;0,252831;0;0,25174;0;0;0;49,799999;0
07.10.2025 04:32:16;0,287209;0;0,288118;0;0;0;49,700001;0
