Uhrzeit;Netzbezug [kW];Netzeinspeisung [kW];Stromverbrauch [kW];Akkubeladung [kW];Akkuentnahme [kW];Stromerzeugung [kW];Akku Spannung [V];Akku Stromstärke [A]
21.07.2025 17:41;0;0,546053;0,638918;2,317727;0;3,502707;54,099998;42,799999
21.07.2025 17:46;0;0,477077;0,631141;2,303383;0;3,411605;54,200001;42,700001
21.07.2025 17:51;0;0,362381;0,622588;2,318973;0;3,303948;54,200001;42,700001
21.07.2025 17:56;0;0,201862;0,601805;2,309092;0;3,112759;54,200001;42,700001
21.07.2025 18:01;0,000913;0,113428;0,552557;2,310493;0;2,975555;54,299999;42,599998
21.07.2025 18:06;0,00391;0,044962;1,554779;1,304268;0;2,9001;53,900002;17,1
21.07.2025 18:11;0,020042;0,021778;2,675458;0,392406;0,254707;2,814892;53,400002;-19,1
21.07.2025 18:16;0,000776;0,046812;4,324635;0;1,689637;2,681042;53;-33
21.07.2025 18:21;0,005631;0,052379;3,612054;0;1,073058;2,585732;53,200001;-10,1
21.07.2025 18:26;0,001305;0,056007;1,062521;1,44742;0,084271;2,480392;54,099998;34,400002
21.07.2025 18:31;0,01811;0,027452;0,557539;1,799257;0;2,366123;54,099998;32,700001
21.07.2025 18:36;0,002636;0,037273;0,52765;1,740303;0;2,302597;54,200001;31,700001
21.07.2025 18:41;0,001145;0,034842;0,560636;1,718336;0;2,31267;54,200001;32,5
21.07.2025 18:46;0,001366;0,038107;0,492866;1,683975;0;2,213582;54,200001;31,200001
21.07.2025 18:51;0,001328;0,030258;0,393291;1,518162;0;1,94038;53,900002;6,8
21.07.2025 18:56;0,003795;0,036698;0,391989;0,793779;0;1,21867;53,900002;12,1
21.07.2025 19:01;0,000386;0,029344;0,295218;0,510727;0;0,834911;53,799999;11,6
21.07.2025 19:06;0,004228;0,043874;0,35994;0,795176;0;1,194752;53,900002;13,7
21.07.2025 19:11;0,005639;0,023701;0,393843;0,277342;0;0,689243;53,700001;3,1
21.07.2025 19:16;0,006203;0,037771;0,390095;0,282148;0;0,703812;53,700001;5,1
21.07.2025 19:21;0,011134;0,044495;0,72414;0,111951;0,285234;0,584219;53,599998;1,8
21.07.2025 19:26;0,007524;0,070378;0,63971;0,027808;0,290976;0,439396;53,5;0
21.07.2025 19:31;0,021174;0,03664;0,422827;0;0,047998;0,390309;53,299999;-18
21.07.2025 19:36;0,000227;0,096236;0,570061;0,00079;0,271649;0,395196;53,400002;0
21.07.2025 19:41;0,001219;0,034292;0,336221;0,127018;0;0,496325;53,599998;3,8
21.07.2025 19:46;0,000351;0,02754;0,33726;0,273016;0;0,637459;53,599998;5,3
21.07.2025 19:51;0,004195;0,032311;0,417037;0,276576;0,004464;0,717257;53,700001;5,1
21.07.2025 19:56;0,000312;0,054528;0,380673;0,065186;0;0,500077;53,5;0
21.07.2025 20:01;0,031283;0,007128;0,332796;0;0;0,308646;53,5;0
21.07.2025 20:06;0,025044;0,021838;0,370388;0;0,148657;0,218525;53,400002;-3,4
21.07.2025 20:11;0,004819;0,02641;0,389251;0;0,254382;0,156452;53,299999;-5,3
21.07.2025 20:16;0,000167;0,024437;0,377236;0;0,281766;0,119738;53,299999;-3,7
21.07.2025 20:21;0,005848;0,02259;0,269366;0;0,187517;0,098594;53,299999;-3,4
21.07.2025 20:26;0,000317;0,024264;0,25882;0;0,198506;0,084274;53,299999;-3,9
21.07.2025 20:31;0,000246;0,024182;0,26716;0;0,222092;0,068986;53,299999;-4,3
21.07.2025 20:36;0,005578;0,032861;0,349816;0;0,323986;0,053118;53,200001;-6,8
21.07.2025 20:41;0,001042;0,028095;0,386747;0;0,375033;0,038773;53,200001;-10,6
21.07.2025 20:46;0,000321;0,025352;0,570042;0;0,54905;0,046017;53,099998;-10,2
21.07.2025 20:51;0,000312;0,03745;0,418549;0;0,421652;0,034045;53,099998;-6,7
21.07.2025 20:56;0,001648;0,028828;0,377763;0;0,39327;0,011705;53,099998;-7,7
21.07.2025 21:01;0,025574;0,058391;0,908263;0;0,934816;0,006456;53,099998;-6,4
21.07.2025 21:06;0,001165;0,032926;0,294953;0;0,326416;0,000677;53,099998;-6,1
21.07.2025 21:11;0,000223;0,031869;0,26758;0;0,299764;0;53,099998;-5,5
21.07.2025 21:16;0,007794;0,037509;0,281605;0;0,311836;0;53,099998;0
21.07.2025 21:21;0,001261;0,026124;0,401388;0;0,426782;0;53,099998;-7,8
21.07.2025 21:26;0,00024;0,025031;0,389144;0;0,41449;0;53;-7,7
21.07.2025 21:31;0,00432;0,030564;0,49282;0;0,519718;0;53;-9,3
21.07.2025 21:36;0,000117;0,027128;0,460759;0;0,488475;0;53;-9,2
21.07.2025 21:41;0,000258;0,040564;0,444137;0;0,484955;0;53;-9,2
21.07.2025 21:46;0,001568;0,032009;0,444437;0;0,475412;0;53;-7,6
21.07.2025 21:51;0,010169;0,024679;0,404469;0;0,419603;0;53;-7,7
21.07.2025 21:56;0,003599;0,026507;0,358034;0;0,381573;0;53;-6,8
21.07.2025 22:01;0,000825;0,031757;0,329636;0;0,361125;0;53;-6,5
21.07.2025 22:06;0,006208;0,033268;0,486042;0;0,513721;0;52,900002;-9,9
21.07.2025 22:11;0,0005;0,029446;0,513102;0;0,542812;0;52,900002;-11,3
21.07.2025 22:16;0,000434;0,029879;0,549703;0;0,579816;0;52,900002;-12
21.07.2025 22:21;0,052115;0,044495;2,315901;0;2,309096;0;52,299999;-55
21.07.2025 22:26;0,000014;0,070539;2,036945;0;2,107982;0;52,5;-27,799999
21.07.2025 22:31;0,002633;0,044814;1,188272;0;1,231015;0;52,599998;-8,8
21.07.2025 22:36;0,001937;0,02407;0,365156;0;0,38782;0;52,700001;-6,5
21.07.2025 22:41;0,000575;0,035816;0,332011;0;0,367742;0;52,599998;-7,7
21.07.2025 22:46;0,006778;0,029268;0,359096;0;0,382254;0;52,599998;-10
21.07.2025 22:51;0,000268;0,024348;0,467709;0;0,492313;0;52,599998;-9,2
21.07.2025 22:56;0,000443;0,026687;0,487803;0;0,514492;0;52,5;-10,4
21.07.2025 23:01;0,000466;0,027079;0,561367;0;0,588574;0;52,5;-11,9
21.07.2025 23:06;0,001245;0,029406;0,591934;0;0,620735;0;52,5;-11,8
21.07.2025 23:11;0,000673;0,027751;0,549556;0;0,577258;0;52,5;-9,7
21.07.2025 23:16;0,000455;0,0287;0,431141;0;0,460036;0;52,5;-8,7
21.07.2025 23:21;0,000269;0,027652;0,378084;0;0,406022;0;52,5;-6,7
21.07.2025 23:25;0,072906;0;0;0,000614;0;0,000587;52,599998;-0,6
21.07.2025 23:29;0,17332;0,017629;0,417513;0;0,262008;0;52,5;-10,3
21.07.2025 23:34;0,001413;0,039896;0,489338;0;0,527856;0;52,400002;-10
21.07.2025 23:39;0,001292;0,05234;0,423025;0;0,474092;0;52,400002;-9,7
21.07.2025 23:44;0,322266;0,005296;0,402786;0;0,085822;0;52,599998;0
21.07.2025 23:49;0,384096;0;0,384097;0;0;0;52,599998;0
21.07.2025 23:54;0,34372;0;0,343874;0;0,000156;0;52,599998;0
21.07.2025 23:59;0,219473;0,000263;0,240629;0;0,021475;0;52,599998;-5
22.07.2025 00:04;0,000007;0,028424;0,198343;0;0,226779;0;52,599998;-4,4
22.07.2025 00:09;0,140704;0,001787;0,15258;0;0,013682;0;52,599998;0
22.07.2025 00:14;0,147027;0;0,147032;0;0;0;52,599998;0
22.07.2025 00:19;0,230025;0;0,244737;0;0,01475;0,000011;52,599998;-0,9
22.07.2025 00:24;0,013035;0,020768;0,32036;0;0,328099;0,000023;52,5;-6,3
22.07.2025 00:29;0,000106;0,026659;0,305141;0;0,331666;0,000023;52,5;-6,3
22.07.2025 00:34;0;0,025095;0,302566;0;0,327661;0;52,5;-6,3
22.07.2025 00:39;0,000193;0,0271;0,298508;0;0,325413;0,000011;52,5;-6,1
22.07.2025 00:44;0;0,023529;0,219772;0;0,243301;0;52,5;-3,9
22.07.2025 00:49;0,000278;0,027857;0,176279;0;0,203858;0;52,5;-3,8
22.07.2025 00:54;0,005789;0,024089;0,181495;0;0,199798;0;52,5;-3,8
22.07.2025 00:59;0,007013;0,0291;0,204124;0;0,226209;0;52,5;-6,6
22.07.2025 01:04;0;0,026342;0,307924;0;0,334272;0;52,5;-6,1
22.07.2025 01:09;0,001371;0,026948;0,292545;0;0,318117;0;52,5;-6,1
22.07.2025 01:14;0,002154;0,028811;0,350359;0;0,377021;0;52,400002;-7,4
22.07.2025 01:19;0;0,026605;0,354106;0;0,380713;0;52,400002;-7,3
22.07.2025 01:24;0,004044;0,032687;0,324707;0;0,353341;0;52,400002;-7,2
22.07.2025 01:29;0,00007;0,028686;0,313638;0;0,342253;0;52,400002;-5,5
22.07.2025 01:34;0;0,033701;0,25278;0;0,28649;0;52,400002;-5,3
22.07.2025 01:39;0,000001;0,022319;0,271435;0;0,293754;0;52,400002;-5,5
22.07.2025 01:44;0,010831;0,029438;0,38073;0;0,399334;0;52,400002;-8,1
22.07.2025 01:49;0,007051;0,023299;0,403029;0;0,419277;0;52,400002;-7,6
22.07.2025 01:54;0,004428;0,020815;0,334162;0;0,350546;0;52,400002;-6,6
22.07.2025 02:04;0,00026;0,025287;0,301034;0;0,32606;0,000006;52,400002;-6,3
22.07.2025 02:09;0,000001;0,024078;0,258186;0;0,282255;0;52,400002;-4
22.07.2025 02:14;0,001267;0,021899;0,183582;0;0,204229;0;52,5;-3,9
22.07.2025 02:19;0,00252;0,022854;0,184685;0;0,205018;0;52,5;-3,9
22.07.2025 02:25;0,003815;0,024877;0,179794;0;0,200858;0;52,5;-3,8
22.07.2025 02:30;0,007264;0,031301;0,262506;0;0,286541;0;52,400002;-6,1
22.07.2025 02:35;0,000524;0,027042;0,292381;0;0,318884;0,000023;52,400002;-4,1
22.07.2025 02:40;0,000044;0,0296;0,285913;0;0,315468;0;52,400002;-5,8
22.07.2025 02:50;0,004218;0,026065;0,30884;0;0,330699;0;52,400002;-7
22.07.2025 02:55;0,000224;0,024511;0,268296;0;0,292581;0;52,400002;-6,5
22.07.2025 03:00;0,004417;0,034226;1,10111;0;1,130919;0;51,900002;-33,200001
22.07.2025 03:05;0,044408;0,056802;2,552428;0;2,56482;0;51,799999;-41,5
22.07.2025 03:10;0,000019;0,043021;1,455227;0;1,49823;0;52;-24,1
22.07.2025 03:20;0,002824;0,046283;1,247647;0;1,291102;0;52,299999;-7,5
22.07.2025 03:25;0,005485;0,02963;0,358772;0;0,382921;0,000011;52,299999;-8,2
22.07.2025 03:30;0,000044;0,023958;0,396371;0;0,42028;0;52,299999;-7,8
22.07.2025 03:35;0,002058;0,024718;0,386527;0;0,409189;0;52,299999;-7,7
22.07.2025 03:40;0,00504;0,032085;0,358624;0;0,385673;0;52,299999;-5,5
22.07.2025 03:45;0,000676;0,022506;0,26454;0;0,286368;0;52,400002;-5,4
22.07.2025 03:50;0,002397;0,024769;0,309138;0;0,331505;0;52,400002;-5
22.07.2025 04:00;0,003927;0,028142;0,261408;0;0,285624;0;52,299999;-6,3
22.07.2025 04:05;0,001824;0,033195;0,294575;0;0,325949;0;52,299999;-6,2
22.07.2025 04:10;0,000269;0,030333;0,28668;0;0,316744;0;52,400002;-6,1
22.07.2025 04:15;0,010833;0,023154;0,302846;0;0,315175;0;52,400002;-6,9
22.07.2025 04:25;0,012917;0,023914;0,295522;0;0,306515;0,000006;52,400002;-4,6
22.07.2025 04:30;0,00502;0,023367;0,232661;0;0,251005;0;52,400002;-4,9
22.07.2025 04:35;0,000042;0,022387;0,233158;0;0,255497;0;52,400002;-4,8
22.07.2025 04:40;0;0,022005;0,232148;0;0,25415;0;52,400002;-4,8
22.07.2025 04:45;0,006349;0,027823;0,31307;0;0,334562;0;52,400002;-6,2
22.07.2025 04:50;0;0,026272;0,290562;0;0,31684;0;52,400002;-6
22.07.2025 05:05;0,000006;0,026657;0,285539;0;0,31219;0;52,299999;-5,8
22.07.2025 05:15;0;0,025258;0,174509;0;0,19977;0;52,400002;-3,7
22.07.2025 05:21;0,000874;0,025709;0,1665;0;0,191323;0;52,400002;-3,9
22.07.2025 05:26;0,011923;0,035394;0,313797;0;0,337257;0;52,299999;-7,9
22.07.2025 05:31;0,000072;0,023506;0,381904;0;0,405336;0;52,299999;-7,6
22.07.2025 05:36;0,002634;0,025398;0,413464;0;0,43622;0,000011;52,299999;-9
22.07.2025 05:46;0,000072;0,025641;0,423668;0;0,446149;0,003092;52,299999;-8,4
22.07.2025 05:51;0,000083;0,034338;0,336064;0;0,344499;0,025817;52,299999;-5,3
22.07.2025 05:56;0,004887;0,02877;0,24971;0;0,235926;0,037652;52,400002;-3,2
22.07.2025 06:01;0,008247;0,024757;0,196456;0;0,151431;0,061548;52,400002;-2,9
22.07.2025 06:06;0,005375;0,024092;0,192852;0;0,124824;0,08674;52,400002;0
22.07.2025 06:11;0,012936;0,026281;0,247101;0;0,143542;0,116912;52,400002;-2,1
22.07.2025 06:16;0,025875;0,022833;0,335734;0;0,170735;0,161964;52,400002;-4
22.07.2025 06:21;0,004543;0,022475;0,41841;0;0,244794;0,191533;52,400002;-4,8
22.07.2025 06:31;0,000612;0,025075;0,391972;0;0,183612;0,232824;52,400002;-2,8
22.07.2025 06:36;0,018386;0,015994;0,357158;0;0,081867;0,272913;52,5;0
22.07.2025 06:41;0,009543;0,058176;0,248995;0;0;0,297615;52,5;0
22.07.2025 06:46;0,000193;0,056998;0,212087;0,052863;0;0,321768;52,599998;2,1
22.07.2025 06:51;0,000045;0,026221;0,201307;0,120197;0;0,347672;52,599998;2,6
22.07.2025 06:56;0,006242;0,02929;0,2171;0,136442;0,004684;0,371914;52,599998;0
22.07.2025 07:01;0,019812;0,097128;0,648681;0,000006;0,328044;0,397959;52;-34,900002
22.07.2025 07:06;0,015475;0,060931;1,608139;0,019676;1,253955;0,419318;52,299999;1,5
22.07.2025 07:11;0,006485;0,032157;0,949977;0,026736;0,554061;0,448316;52,099998;-16,200001
22.07.2025 07:21;0,009063;0,043165;0,886715;0,059227;0,487646;0,492325;52,5;2,8
22.07.2025 07:31;0,000002;0,021271;0,327173;0,200904;0;0,549345;52,700001;5,3
22.07.2025 07:36;0,001423;0,026383;0,281468;0,312719;0;0,619152;52,700001;6,1
22.07.2025 07:41;0,005526;0,02632;0,425322;0,276727;0,003854;0,719;52,700001;5,8
22.07.2025 07:46;0,000016;0,02446;0,439261;0,345266;0;0,808973;52,799999;8,5
22.07.2025 07:51;0;0,032194;0,375636;0,503664;0;0,911482;52,900002;10,6
22.07.2025 07:56;0,000822;0,035378;0,34862;0,60734;0;0,990532;53;11,8
22.07.2025 08:01;0,007058;0,029856;0,332045;0,654308;0;1,00913;53;12,5
22.07.2025 08:06;0,003413;0,022696;0,226479;0,851521;0;1,097305;53,200001;16,799999
22.07.2025 08:11;0,001798;0,043131;0,200946;0,991526;0;1,233791;53,200001;21,799999
22.07.2025 08:17;0,001218;0,03431;0,21793;1,251525;0;1,502549;53,400002;30,1
22.07.2025 08:22;0,005296;0,03604;0,31098;1,90738;0;2,249116;53,599998;42,599998
22.07.2025 08:27;0,00799;0,328002;0,398813;2,156928;0;2,875756;53,599998;46,200001
22.07.2025 08:32;0,003286;0,056842;0,379183;1,335891;0;1,768637;53,400002;22,700001
22.07.2025 08:37;0,000301;0,022265;0,401178;1,105341;0;1,528455;53,299999;15,1
22.07.2025 08:47;0,000702;0,035448;0,36659;0,921802;0;1,323146;53,299999;20,700001
22.07.2025 09:02;0,004686;0,211525;0,413104;1,84318;0;2,46312;53,599998;33
22.07.2025 09:17;0,002345;0,051992;0,330319;1,096028;0;1,475999;53,400002;18,5
22.07.2025 09:27;0,002858;0,032425;0,401352;0,895104;0;1,326023;53,5;21,299999
22.07.2025 09:32;0,000017;0,027342;0,363267;1,111078;0;1,501653;53,5;19,9
22.07.2025 09:37;0,000252;0,030297;0,337243;1,167708;0;1,535029;53,599998;25,700001
22.07.2025 09:42;0,00777;0,043529;0,323185;1,471448;0;1,830372;53,700001;26,299999
22.07.2025 09:47;0,002836;0,031775;0,407252;1,509871;0;1,946064;53,799999;28,9
22.07.2025 09:57;0,002454;0,028552;0,36341;1,552047;0;1,941556;53,900002;31,6
22.07.2025 10:02;0,002973;0,03672;0,382058;1,894283;0;2,310072;54,099998;36,5
22.07.2025 10:07;0,003461;0,034615;0,375597;1,808328;0;2,215091;54,200001;35,799999
22.07.2025 10:12;0,000002;0,286033;0,300185;2,365847;0;2,952074;54,400002;45,599998
22.07.2025 10:17;0,00227;0,070694;0,341845;2,254107;0;2,664366;54,5;45,400002
22.07.2025 10:22;0,000041;0,371439;0,352292;2,459191;0;3,182875;54,5;45,400002
22.07.2025 10:27;0,000884;1,334485;0,414056;2,459828;0;4,207477;54,5;45,200001
22.07.2025 10:32;0,000363;0,606002;0,408406;2,415196;0;3,429249;54,5;41,400002
22.07.2025 10:37;0,000922;0,030385;0,381623;2,161615;0;2,572692;54,400002;37,200001
22.07.2025 10:42;0,000834;0,059024;0,358147;2,012588;0;2,428929;54,5;45,299999
22.07.2025 10:47;0,003738;0,277858;0,429358;2,285813;0;2,989295;54,5;39,900002
22.07.2025 10:52;0,000579;0,056154;0,317494;1,973503;0;2,346577;54,400002;35,5
22.07.2025 10:57;0,000004;0,066905;0,326975;2,098566;0;2,492455;54,599998;43,599998
22.07.2025 11:02;0,000277;0,03456;0,302934;1,843814;0;2,181023;54,299999;24,1
22.07.2025 11:07;0,00593;0,03806;0,2751;1,521305;0;1,828539;54,299999;26
22.07.2025 11:13;0;0,031919;0,344505;1,354181;0;1,730597;54,299999;24,6
22.07.2025 11:18;0;0,034656;0,357431;1,500912;0;1,893004;54,5;37,599998
22.07.2025 11:23;0,00457;0,311091;0,513559;2,287629;0;3,107699;54,599998;36,900002
22.07.2025 11:28;0,000522;0,037304;0,483982;2,05615;0;2,576905;54,599998;36,5
22.07.2025 11:33;0,000252;0,542586;0,494793;2,294461;0;3,330888;54,599998;37,5
22.07.2025 11:38;0,000742;0,170068;0,403667;2,143227;0;2,716209;54,599998;36,900002
22.07.2025 11:43;0,001985;1,059892;0,406151;2,412495;0;3,873573;54,900002;45
22.07.2025 11:48;0,001881;0,062476;0,375561;2,257244;0;2,693413;54,900002;45
22.07.2025 11:53;0,001115;1,352238;0,389928;2,453001;0;4,19237;55;44,900002
22.07.2025 11:58;0,000965;1,059324;0,455642;2,269761;0;3,783735;54,900002;34,900002
22.07.2025 12:03;0,004415;0,975654;0,717114;2,157041;0;3,844195;54,700001;26
22.07.2025 12:08;0,033367;0,484318;1,925359;1,448731;0;3,825047;54,200001;9,7
22.07.2025 12:13;0,0471;0,168577;2,803871;0,765896;0,25597;3,435287;54,400002;45,5
22.07.2025 12:18;0,05309;0,118333;4,54133;0,247136;2,254664;2,599067;52,700001;-46,900002
22.07.2025 12:23;0,014724;0,065902;3,609755;0,003331;1,733291;1,930952;52,799999;-26,4
22.07.2025 12:28;0,000163;0,052679;0,609883;0,523995;0,186284;1,000107;53,299999;5,5
22.07.2025 12:33;0,002537;0,180239;0,297524;0,976657;0;1,451541;54;35,599998
22.07.2025 12:38;0,004265;0,035397;0,364704;0,763378;0,000816;1,158391;53,799999;12,2
22.07.2025 12:43;0,000007;0,032638;0,359177;0,81615;0;1,207926;54,099998;15,1
22.07.2025 12:48;0;0,030365;0,328828;0,639035;0;0,998251;54,200001;13,8
22.07.2025 12:53;0,004422;0,693529;0,40644;2,044123;0;3,139471;55,5;44,5
22.07.2025 12:58;0,004529;0,956154;0,410441;2,212317;0;3,574354;56;44,099998
22.07.2025 13:03;0;0,878082;0,291438;2,095758;0;3,264454;55,599998;22,9
22.07.2025 13:08;0,001506;0,032142;0,233243;1,059578;0;1,323446;55,400002;20,1
22.07.2025 13:13;0,006802;0,05492;0,242207;1,174028;0;1,464368;56,099998;24,5
22.07.2025 13:18;0,002568;0,511204;0,378599;1,141264;0;2,028469;56,099998;18,200001
22.07.2025 13:23;0;1,482468;0,468819;0,902916;0,000504;2,853699;55,900002;-0,3
22.07.2025 13:28;0;2,676093;0,34413;0;0,009788;3,01044;54;0
22.07.2025 13:33;0;2,037603;0,292859;0;0;2,330457;53,799999;0
22.07.2025 13:38;0;2,151724;0,288459;0;0;2,440206;53,700001;0
22.07.2025 13:43;0;3,950179;0,28741;0;0;4,235485;53,599998;0
22.07.2025 13:48;0;4,519159;0,190516;0;0;4,697041;53,599998;0
22.07.2025 13:53;0;3,302276;0,112808;0;0;3,408285;53,5;0
22.07.2025 13:59;0;4,107686;0,125063;0;0;4,230418;53,5;0
22.07.2025 14:04;0;5,941945;0,182211;0;0;6,120081;53,5;0
22.07.2025 14:09;0;4,835349;0,308433;0;0;5,140883;53,5;0
22.07.2025 14:14;0;1,919595;0,279353;0;0;2,198948;53,5;0
22.07.2025 14:19;0;1,380481;0,278785;0;0;1,659272;53,5;0
22.07.2025 14:24;0;1,914746;0,228196;0;0;2,142834;53,400002;0
22.07.2025 14:29;0;3,359145;0,206336;0;0;3,564192;53,400002;0
22.07.2025 14:34;0;2,569652;0,102136;0;0;2,671776;53,400002;0
22.07.2025 14:39;0;1,204756;0,112739;0;0;1,317495;53,400002;0
22.07.2025 14:44;0;1,769105;0,110821;0;0;1,879926;53,400002;0
22.07.2025 14:49;0;2,239677;0,222571;0;0;2,462247;53,400002;0
22.07.2025 14:54;0;1,561913;0,275103;0;0;1,837016;53,400002;0
22.07.2025 14:59;0;0,934872;0,274658;0;0;1,209519;53,400002;0
22.07.2025 15:04;0;1,777161;0,223023;0;0;2,000207;53,400002;0
22.07.2025 15:09;0;1,361881;0,215897;0;0;1,577472;53,400002;0
22.07.2025 15:14;0,000896;0,644794;0,163754;0;0,000927;0,806694;53,400002;0
22.07.2025 15:19;0;0,673595;0,217987;0;0;0,891593;53,400002;0
22.07.2025 15:24;0;0,642766;0,207248;0;0;0,850026;53,400002;0
22.07.2025 15:29;0;0,564806;0,198379;0;0;0,763174;53,400002;0
22.07.2025 15:34;0,002623;0,263663;0,317944;0;0,003313;0,575664;53,400002;0
22.07.2025 15:39;0;0,190908;0,314641;0;0;0,505548;53,400002;0
22.07.2025 15:44;0,000235;0,126165;0,25432;0;0,000159;0,380088;53,299999;0
22.07.2025 15:49;0;0,729045;0,289445;0;0;1,018502;53,400002;0
22.07.2025 15:54;0;3,539064;0,293569;0;0;3,831163;53,400002;0
22.07.2025 15:59;0;2,63997;0,234801;0;0;2,872998;53,400002;0
22.07.2025 16:04;0;1,607657;0,165599;0;0;1,770458;53,299999;0
22.07.2025 16:09;0;4,572204;0,135652;0;0;4,705689;53,299999;0
22.07.2025 16:14;0;2,902822;0,119155;0;0;3,015394;53,299999;0
22.07.2025 16:19;0;4,456;0,228924;0;0;4,683332;53,299999;0
22.07.2025 16:29;0;2,495494;0,338578;0;0;2,833998;53,299999;0
22.07.2025 16:34;0;4,00177;0,58057;0;0;4,581116;53,299999;0
22.07.2025 16:39;0;3,162804;1,491005;0;0;4,653809;53,299999;0
22.07.2025 16:44;0;1,919381;2,360315;0;0;4,279708;53,299999;0
22.07.2025 16:49;0,007784;1,908387;2,084626;0;0,02103;3,964143;53,299999;0
22.07.2025 16:54;0;3,901154;0,328114;0;0;4,226303;53,299999;0
22.07.2025 16:59;0;2,999171;0,185107;0;0;3,182039;53,299999;0
22.07.2025 17:04;0;3,342167;0,738865;0;0;4,081055;53,299999;0
22.07.2025 17:09;0;2,327204;0,995864;0;0;3,323045;53,299999;0
22.07.2025 17:14;0,000604;0,590331;0,908864;0;0,00027;1,498357;53,299999;0
22.07.2025 17:19;0;0,721378;0,709385;0;0;1,430786;53,299999;0
22.07.2025 17:24;0;0,66097;0,385571;0;0,000108;1,046393;53,299999;0
22.07.2025 17:29;0;0,395889;0,434068;0;0;0,829991;53,299999;0
22.07.2025 17:34;0;0,803833;0,467995;0;0;1,271805;53,299999;0
22.07.2025 17:39;0;3,661995;0,370068;0;0;4,032074;53,299999;0
22.07.2025 17:44;0;3,966017;0,282642;0;0;4,248625;53,299999;0
22.07.2025 17:49;0;3,119041;0,272458;0;0;3,390831;53,299999;0
22.07.2025 17:54;0;3,446105;0,263572;0;0;3,709665;53,299999;0
22.07.2025 17:59;0,008305;2,01616;1,452461;0;0,020445;3,439889;53,299999;0
22.07.2025 18:04;0;2,595577;0,37167;0;0,000006;2,967041;53,299999;0
22.07.2025 18:09;0;2,19157;0,602399;0;0;2,793935;53,299999;0
22.07.2025 18:14;0;1,129987;1,757381;0;0;2,887367;53,299999;0
22.07.2025 18:19;0;1,82832;0,77523;0;0;2,603539;53,299999;0
22.07.2025 18:24;0;1,784786;0,774456;0;0;2,559265;53,299999;0
22.07.2025 18:29;0;1,683867;0,761424;0;0;2,445279;53,299999;0
22.07.2025 18:34;0;1,530396;0,822533;0;0;2,352951;53,299999;0
22.07.2025 18:39;0;1,481163;0,868298;0;0;2,349472;53,299999;0
22.07.2025 18:44;0;1,272903;0,971157;0;0;2,244049;53,299999;0
22.07.2025 18:49;0;1,088573;1,018243;0;0;2,106793;53,299999;0
22.07.2025 18:59;0;0,795559;1,040977;0;0;1,836548;53,299999;0
