Uhrzeit;Netzbezug [kW];Netzeinspeisung [kW];Stromverbrauch [kW];Akkubeladung [kW];Akkuentnahme [kW];Stromerzeugung [kW];Akku Spannung [V];Akku Stromstärke [A]
30.06.2025 09:28:47;0;1,195313;0,65625;1,204102;0;3,070313;51,939999;22,93
30.06.2025 09:33:49;0;2,188535;0,663545;1,207769;0;4,051118;52,035;23,440001
30.06.2025 09:38:49;0;2,191406;0,703125;1,212891;0;4,101563;52,139999;23,18
30.06.2025 09:43:51;0;1,792736;0,803239;1,201948;0;3,77173;52,229;22,969999
30.06.2025 09:48:53;0;1,944071;0,861445;1,21941;0;4,027835;52,338001;22,58
30.06.2025 09:53:55;0;1,73453;0,803239;1,210679;0;3,77173;52,445;23,540001
30.06.2025 09:58:54;0;2,045882;0,79954;1,219887;0;4,044732;52,555;23,620001
30.06.2025 10:03:57;0,002901;1,810025;0,916615;1,218286;0;3,968131;52,662998;22,92
30.06.2025 10:08:59;0,023282;0,582057;2,328228;1,213589;0;4,097682;52,769001;23,08
30.06.2025 10:14:02;0;1,612778;2,239325;0,368386;0;4,223391;52,566002;3,58
30.06.2025 10:19:04;0;3,375931;0,71011;0,194989;0,00291;4,260658;52,540001;3,3
30.06.2025 10:24:05;0;3,21195;0,829267;0,201477;0;4,228094;52,553001;3,43
30.06.2025 10:29:07;0;2,945209;0,826521;0,20081;0,00291;3,981271;52,5;-10,03
30.06.2025 10:34:07;0;3,246094;0,785156;0,228516;0,020508;4,242188;52,585999;4,37
30.06.2025 10:39:09;0;3,527266;0,733392;0,218271;0,020372;4,470199;52,583;1,82
30.06.2025 10:44:11;0;3,597113;0,663545;0,20372;0,00291;4,446916;52,617001;3,41
30.06.2025 10:49:14;0;3,596844;0,696163;0,200147;0;4,478651;52,632999;2,29
30.06.2025 10:54:15;0;3,410507;0,689109;0,233596;0,02336;4,344892;52,679001;6,45
30.06.2025 10:59:15;0;3,304688;0,644531;0,216797;0,029297;4,101563;52,676998;4,54
30.06.2025 11:04:17;0;3,212955;0,640263;0,186258;0,00291;4,027835;52,667999;1,11
30.06.2025 11:09:21;0;3,191817;0,65918;0,211053;0;4,093853;52,709999;4,5
30.06.2025 11:14:22;0;3,235309;0,700789;0,204397;0;4,134655;52,750999;6,69
30.06.2025 11:19:22;0;3,386719;0,703125;0,202148;0,00293;4,289063;52,723999;-0,56
30.06.2025 11:24:23;0;3,538985;0,747508;0,207317;0;4,48505;52,771;3,75
30.06.2025 11:29:26;0;3,886912;0,684561;0,205948;0,002901;4,803527;52,792;3,86
30.06.2025 11:34:27;0;3,725862;0,724149;0,189797;0;4,625208;52,817001;5,11
30.06.2025 11:39:29;0;3,701883;0,640263;0,218271;0,005821;4,540046;52,806999;0,13
30.06.2025 11:44:32;0;3,446009;0,626547;0,179842;0;4,246597;52,84;3,57
30.06.2025 11:49:34;0;3,341008;0,570416;0,212451;0;4,144247;52,879002;4,85
30.06.2025 11:54:35;0;3,702502;0,66575;0,213157;0;4,578488;52,898998;4,6
30.06.2025 11:59:38;0;4,014542;0,696163;0,182743;0,002901;4,896349;52,903999;5,12
30.06.2025 12:04:39;0;4,146335;0,712469;0,213157;0;5,069041;52,928001;3,62
30.06.2025 12:09:42;0;4,095761;0,800588;0,197246;0;5,105198;52,949001;3,58
30.06.2025 12:14:41;0;4,044732;0,85833;0,202825;0;5,079431;52,971001;3,65
30.06.2025 12:19:44;0;4,04935;0,812191;0,200147;0;5,081993;52,993;3,87
30.06.2025 12:24:43;0;4,150554;0,728992;0,202825;0;5,055916;53,016998;3,96
30.06.2025 12:29:45;0;3,073262;1,8393;0,221182;0,020372;5,145385;53,047001;0,67
30.06.2025 12:34:47;0;3,410855;1,536631;0,334683;0,136783;5,122103;53,123001;9,43
30.06.2025 12:39:50;0;3,979734;0,963026;0,258161;0,055113;5,174814;53,081001;3,61
30.06.2025 12:44:52;0;4,155888;0,81488;0,192079;0;5,145385;53,101002;3,95
30.06.2025 12:49:53;0;4,111296;0,829267;0,201477;0,00292;5,13912;53,125999;3,93
30.06.2025 12:54:56;0;4,153775;0,800588;0,203048;0;5,151609;53,148998;3,63
30.06.2025 12:59:55;0;4,209344;0,728992;0,202825;0;5,126463;53,173;3,79
30.06.2025 13:04:57;0;4,388711;0,675186;0,20081;0;5,285079;53,198002;3,66
30.06.2025 13:10:00;0;4,43224;0,649752;0,200147;0;5,314047;53,223999;3,61
30.06.2025 13:15:02;0;4,505122;0,593698;0,197899;0;5,285079;53,250999;4,96
30.06.2025 13:20:02;0;4,511719;0,5625;0,205078;0;5,273438;53,273998;3,87
30.06.2025 13:25:03;0;4,590168;0,548951;0,198557;0;5,325997;53,296001;3,32
30.06.2025 13:30:05;0;4,388711;0,663545;0,197899;0;5,261796;53,327999;3,55
30.06.2025 13:35:08;0;4,397432;0,696163;0,200147;0;5,290842;53,358002;4,02
30.06.2025 13:40:09;0;3,352108;1,787012;0,291995;0,122638;5,302637;53,362999;5,84
30.06.2025 13:45:11;0;4,062759;1,012779;0,256105;0,026193;5,285079;53,410999;4
30.06.2025 13:50:13;0;4,342146;0,81488;0,20081;0;5,378208;53,441002;3,57
30.06.2025 13:55:16;0;4,385829;0,730972;0,200147;0;5,314047;53,469002;3,69
30.06.2025 14:00:18;0;4,318864;0,686827;0,197899;0;5,215232;53,497002;3,84
30.06.2025 14:05:20;0;4,307223;0,651904;0,197899;0;5,145385;53,535;5,1
30.06.2025 14:10:20;0;4,101563;0,773438;0,196289;0;5,0625;53,556;3,85
30.06.2025 14:15:22;0;4,039476;0,861445;0,192079;0;5,09882;53,560001;1,28
30.06.2025 14:20:21;0;4,162312;0,787782;0,088185;0;5,055916;53,563;1,24
30.06.2025 14:25:24;0;4,223391;0,76578;0,055113;0;5,012376;53,549999;-0,18
30.06.2025 14:30:27;0;4,246597;0,76578;0;0,011603;5,012376;53,536999;-0,19
30.06.2025 14:35:28;0;4,169695;0,782548;0;0,00876;4,928883;53,529999;-0,17
30.06.2025 14:40:30;0;4,249017;0,686827;0;0,008731;4,959127;53,525002;-0,19
30.06.2025 14:45:32;0;4,272299;0,640263;0;0,011641;4,88928;53,521;-0,18
30.06.2025 14:50:34;0;4,28394;0,605339;0;0,008731;4,865998;53,515999;-0,17
30.06.2025 14:55:36;0;4,225735;0,605339;0;0,008731;4,842715;53,511002;-0,17
30.06.2025 15:00:38;0;4,190811;0,582057;0;0,008731;4,749586;53,507;-0,18
30.06.2025 15:05:40;0;4,027835;0,675186;0;0,008731;4,703022;53,502998;-0,17
30.06.2025 15:10:42;0;3,829936;0,675186;0;0,008731;4,493481;53,498001;-0,18
30.06.2025 15:15:44;0;3,888142;0,71011;0;0,008731;4,58661;53,493999;-0,18
30.06.2025 15:20:45;0;3,84266;0,712469;0;0,00876;4,555129;53,490002;-0,17
30.06.2025 15:25:48;0;3,782488;0,696163;0;0,008702;4,455446;53,486;-0,17
30.06.2025 15:30:48;0;3,890625;0,597656;0;0,008789;4,476563;53,480999;-0,16
30.06.2025 15:35:50;0;3,911424;0,535493;0;0,011641;4,446916;53,478001;-0,17
30.06.2025 15:40:52;0;3,829936;0,523851;0;0,008731;4,330505;53,473;-0,16
30.06.2025 15:45:54;0;3,760089;0,51221;0;0,008731;4,28394;53,467999;-0,15
30.06.2025 15:50:56;0;3,620395;0,640263;0;0,008731;4,260658;53,466;-0,17
30.06.2025 15:55:58;0;3,515625;0,686827;0;0,008731;4,190811;53,460999;-0,16
30.06.2025 16:01:00;0;3,457419;0,686827;0;0,008731;4,120964;53,456001;-0,16
30.06.2025 16:05:59;0;3,398046;0,74075;0;0,008818;4,138796;53,452999;-0,15
30.06.2025 16:10:59;0;3,410156;0,714844;0;0,008789;4,101563;53,448002;-0,15
30.06.2025 16:16:01;0;3,434137;0,698469;0;0,005821;4,120964;53,445;-0,16
30.06.2025 16:21:03;0;3,445778;0,651904;0;0,008731;4,097682;53,438999;-0,15
30.06.2025 16:26:05;0;3,46906;0,640263;0;0,008731;4,120964;53,436001;-0,16
30.06.2025 16:31:07;0;3,434137;0,651904;0;0,008731;4,051118;53,432999;-0,17
30.06.2025 16:36:09;0;3,399214;0,675186;0;0,008731;4,0744;53,428001;-0,15
30.06.2025 16:41:11;0;3,329367;0,686827;0;0,008731;4,004553;53,423;-0,15
30.06.2025 16:46:11;0;3,304688;0,65625;0;0,008789;3,960938;53,418999;-0,17
30.06.2025 16:51:13;0;2,595975;1,373655;0;0,008731;3,957988;53,415001;-0,15
30.06.2025 16:56:15;0;1,52499;2,363152;0;0,005821;3,888142;53,411999;-0,18
30.06.2025 17:01:17;0;1,478425;2,374793;0;0,008731;3,841577;53,409;-0,16
30.06.2025 17:06:20;0;2,947092;0,881807;0;0,008702;3,805693;53,403999;-0,16
30.06.2025 17:11:21;0;3,153551;0,63071;0;0,00876;3,784261;53,400002;-0,17
30.06.2025 17:16:24;0;2,784653;0,951423;0;0,008702;3,736077;53,395;-0,16
30.06.2025 17:21:25;0;2,978353;0,782548;0;0,00876;3,737542;53,391998;-0,17
30.06.2025 17:26:27;0;3,038338;0,663545;0;0,008731;3,725166;53,388;-0,17
30.06.2025 17:31:28;0;2,896595;0,712469;0;0,00876;3,574024;53,382999;-0,18
30.06.2025 17:36:29;0;2,756437;0,689109;0;0,00876;3,457226;53,380001;-0,15
30.06.2025 17:41:32;0;2,552599;0,76578;0;0,008702;3,295173;53,375;-0,15
30.06.2025 17:46:34;0;2,572692;0,745033;0;0,008731;3,306084;53,369999;-0,18
30.06.2025 17:51:36;0;2,514487;0,779957;0;0,008731;3,282802;53,366001;-0,16
30.06.2025 17:56:36;0;2,601563;0,621094;0;0,008789;3,234375;53,362;-0,16
30.06.2025 18:01:37;0;2,522841;0,63071;0;0,00876;3,130191;53,359001;-0,16
30.06.2025 18:06:39;0;2,33987;0,71011;0;0,008731;3,049979;53,355;-0,17
30.06.2025 18:11:41;0;2,072123;0,884727;0;0,008731;2,933568;53,351002;-0,16
30.06.2025 18:16:43;0;2,0372;0,81488;0;0,008731;2,840439;53,347;-0,17
30.06.2025 18:21:45;0;1,653042;1,129191;0;0,008731;2,770592;53,341999;-0,18
30.06.2025 18:26:48;0,034808;0,545328;2,274134;0;0,095722;2,691832;53,174999;-17,08
30.06.2025 18:31:49;0,65115;0;4,555129;0;1,26726;2,639639;52,779999;-24,65
30.06.2025 18:36:49;1,139648;0;4,921875;0;1,262695;2,53125;52,613998;-24,040001
30.06.2025 18:41:51;0,337593;0,081488;2,898644;0,41035;0,663545;2,351511;53,044998;18,139999
30.06.2025 18:46:54;0,002901;0,034808;1,287902;0,910814;0;2,250928;53,208;15,42
30.06.2025 18:51:55;0;0,035039;1,30814;0,715389;0;2,055648;53,317001;12,94
30.06.2025 18:56:57;0;0,034923;1,280526;0,61116;0;1,93243;53,409;10,3
30.06.2025 19:01:57;0,005859;0,046875;1,300781;0,46875;0;1,804688;53,446999;6,71
30.06.2025 19:07:00;0,002901;0,046411;1,334313;0,324876;0;1,693998;53,487;5,44
30.06.2025 19:12:02;0;0,034923;1,292167;0,215361;0;1,559913;53,486;2,59
30.06.2025 19:17:03;0;0,046719;1,28478;0,040879;0,00292;1,354859;53,449001;-0,18
30.06.2025 19:22:05;0;0,139694;0,826521;0,276477;0,005821;1,257243;53,567001;5,04
30.06.2025 19:27:05;0;0,539063;0,457031;0,18457;0;1,171875;53,566002;2,8
30.06.2025 19:32:08;0;0,730972;0,313274;0,081219;0,002901;1,113861;53,537998;-0,17
30.06.2025 19:37:10;0;0,849803;0,221182;0;0,008731;1,070985;53,525002;-0,17
30.06.2025 19:42:12;0;0,803239;0,232823;0;0,011641;1,024421;53,519001;-0,17
30.06.2025 19:47:14;0;0,803239;0,162976;0;0,011641;0,954574;53,514;-0,17
30.06.2025 19:52:15;0;0,64239;0,291995;0;0,00876;0,934385;53,508999;-0,19
30.06.2025 19:57:17;0;0,547134;0,325952;0;0,008731;0,861445;53,502998;-0,19
30.06.2025 20:02:19;0,00291;0,430722;0,419081;0;0,011641;0,81488;53,5;-0,19
30.06.2025 20:07:21;0;0,384158;0,395799;0;0,005821;0,81488;53,494999;-0,15
30.06.2025 20:12:24;0;0,359684;0,406095;0;0,008702;0,719369;53,491001;-0,18
30.06.2025 20:17:26;0;0,174617;0,500569;0;0,008731;0,698469;53,486;-0,15
30.06.2025 20:22:26;0;0,1875;0,457031;0;0,008789;0,609375;53,481998;-0,17
30.06.2025 20:27:27;0;0,233596;0,362074;0;0,00876;0,583991;53,478001;-0,15
30.06.2025 20:32:30;0;0,232054;0,266863;0;0,008702;0,51052;53,473;-0,17
30.06.2025 20:37:31;0;0,256956;0,198557;0;0,01168;0,420473;53,469002;-0,17
30.06.2025 20:42:33;0,005821;0,116411;0,279387;0;0,008731;0,395799;53,466;-0,17
30.06.2025 20:47:36;0,029007;0;0,301671;0;0,060914;0,208849;53,417;-2,97
30.06.2025 20:52:35;0;0,023516;0,329222;0;0,17343;0,164611;53,360001;-3,86
30.06.2025 20:57:37;0,00291;0,011641;0,267746;0;0,165886;0,116411;53,321999;-3,51
30.06.2025 21:02:39;0,00291;0,011641;0,279387;0;0,229913;0,093129;53,244999;-5,38
30.06.2025 21:07:42;0;0,023205;0,336479;0;0,29877;0,023205;53,178001;-4,31
30.06.2025 21:12:41;0;0,011758;0,235159;0;0,235159;0,023516;53,133999;-4,69
30.06.2025 21:17:44;0;0,011603;0,232054;0;0,229154;0;53,098999;-3,71
30.06.2025 21:22:46;0;0,023282;0,209541;0;0,218271;0,023282;53,051998;-4,09
30.06.2025 21:27:48;0,005821;0,011641;0,256105;0;0,270657;0;52,987999;-5,82
30.06.2025 21:32:50;0;0,011641;0,279387;0;0,299759;0;52,938999;-5,61
30.06.2025 21:37:52;0;0,023282;0,279387;0;0,288118;0;52,897999;-5,45
30.06.2025 21:42:54;0,00291;0,011641;0,267746;0;0,296849;0;52,842999;-6,72
30.06.2025 21:47:56;0;0,011641;0,349234;0;0,346324;0;52,796001;-6,44
30.06.2025 21:52:58;0;0,023282;0,279387;0;0,30849;0;52,779999;-4,29
30.06.2025 21:58:00;0,005821;0,011641;0,267746;0;0,282298;0;52,717999;-7,62
30.06.2025 22:03:02;0;0,023282;0,395799;0;0,398709;0;52,668999;-7,37
30.06.2025 22:08:04;0;0,011641;0,360875;0;0,387068;0;52,627998;-7,32
30.06.2025 22:13:06;0,011641;0,011641;0,500569;0;0,497659;0;52,539001;-10,77
30.06.2025 22:18:06;0;0,023438;0,539063;0;0,56543;0;52,474998;-11,62
30.06.2025 22:23:08;0;0,011641;0,593698;0;0,602429;0;52,415001;-11,05
30.06.2025 22:28:10;0,00291;0,011641;0,570416;0;0,582057;0;52,374001;-9,9
30.06.2025 22:33:09;0;0,023516;0,493834;0;0,51441;0;52,325001;-9,6
30.06.2025 22:38:11;0;0,011641;0,395799;0;0,40453;0;52,308998;-7,74
30.06.2025 22:43:14;0;0,023205;0,313274;0;0,34228;0;52,299;-5,68
30.06.2025 22:48:16;0;0,011641;0,30267;0;0,314311;0;52,269001;-6,06
30.06.2025 22:53:18;0,00291;0,023282;0,30267;0;0,311401;0;52,228001;-7,54
30.06.2025 22:58:20;0,005821;0,011641;0,372517;0;0,384158;0;52,171001;-9,75
30.06.2025 23:03:22;0;0,011641;0,465646;0;0,483107;0;52,130001;-9,25
30.06.2025 23:08:24;0;0,023282;0,454005;0;0,471466;0;52,092999;-8,76
30.06.2025 23:13:26;0;0,011641;0,395799;0;0,416171;0;52,061001;-7,99
30.06.2025 23:18:28;0;0,011641;0,395799;0;0,40744;0;52,028;-7,85
30.06.2025 23:23:30;0,00291;0,023282;0,419081;0;0,433633;0;51,974998;-9
30.06.2025 23:28:33;0;0,011603;0,371287;0;0,394493;0;51,964001;-7,09
30.06.2025 23:33:34;0;0,01168;0,350395;0;0,364994;0;51,932999;-6,39
30.06.2025 23:38:36;0;0,023282;0,291029;0;0,30558;0;51,932999;-4,04
30.06.2025 23:43:38;0,008731;0,023282;0,244464;0;0,259015;0;51,884998;-7,09
30.06.2025 23:48:40;0;0,011641;0,279387;0;0,291029;0;51,874001;-5,48
30.06.2025 23:53:42;0;0,011641;0,267746;0;0,279387;0;51,854;-5,25
30.06.2025 23:58:44;0,005821;0,023282;0,349234;0;0,360875;0;51,804001;-7,16
01.07.2025 00:03:46;0;0,011641;0,360875;0;0,384158;0;51,757999;-8,39
01.07.2025 00:08:48;0;0,023282;0,40744;0;0,421991;0;51,728001;-8,01
01.07.2025 00:13:51;0;0,011603;0,406095;0;0,408996;0;51,691002;-7,95
01.07.2025 00:18:52;0;0,01168;0,291995;0;0,318275;0;51,701;-4,86
01.07.2025 00:23:54;0;0,023282;0,209541;0;0,229913;0;51,699001;-3,25
01.07.2025 00:28:55;0,00292;0,01168;0,198557;0;0,207317;0;51,671001;-4,41
01.07.2025 00:33:56;0,00584;0,02336;0,268636;0;0,283236;0;51,622002;-7,12
01.07.2025 00:38:59;0;0,011603;0,336479;0;0,353883;0;51,592999;-6,95
01.07.2025 00:44:00;0;0,01168;0,303675;0;0,321195;0;51,583;-5,43
01.07.2025 00:49:03;0;0,023205;0,266863;0;0,278465;0;51,562;-5,37
01.07.2025 00:54:04;0;0,01168;0,256956;0;0,280316;0;51,540001;-5,37
