Uhrzeit;Netzbezug [kW];Netzeinspeisung [kW];Stromverbrauch [kW];Akkubeladung [kW];Akkuentnahme [kW];Stromerzeugung [kW];Akku Spannung [V];Akku Stromstärke [A]
22.09.2025 00:09:39;0;0,024737;0,293211;0;0,317949;0;52,299999;-5,9
22.09.2025 00:14:41;0;0,025465;0,289573;0;0,315402;0;52,299999;-6,1
22.09.2025 00:19:41;0,002243;0,026367;0,336182;0;0,359619;0;52,299999;-7,3
22.09.2025 00:24:43;0;0,025465;0,351417;0;0,377973;0;52,299999;-5,1
22.09.2025 00:29:45;0,00141;0,0211;0,243736;0;0,262653;0;52,299999;-5
22.09.2025 00:34:47;0,000045;0,022555;0,183348;0;0,206266;0;52,299999;-3,6
22.09.2025 00:39:49;0,000909;0,020372;0,177527;0;0,196808;0;52,299999;-3,8
22.09.2025 00:44:49;0,010574;0,031494;0,276123;0;0,296997;0;52,299999;-7,5
22.09.2025 00:49:51;0,000091;0,034923;0,341231;0;0,376154;0;52,200001;-7,2
22.09.2025 00:54:53;0,00341;0,018917;0,354327;0;0,369606;0;52,200001;-7
22.09.2025 00:59:55;0,008776;0,022555;0,346324;0;0,360512;0;52,200001;-5,6
22.09.2025 01:04:57;0,015143;0,035651;0,287391;0;0,307035;0;52,200001;-6,9
22.09.2025 01:09:59;0,003092;0,023282;0,17389;0;0,194625;0;52,299999;-3,7
22.09.2025 01:15:01;0,00723;0,021827;0,17389;0;0,189169;0;52,299999;-3,7
22.09.2025 01:20:03;0,003729;0,027648;0,164431;0;0,188077;0;52,299999;-3,7
22.09.2025 01:25:05;0,006366;0,02983;0,242281;0;0,2652;0;52,200001;-6
22.09.2025 01:30:07;0,004274;0,036379;0,367424;0;0,399437;0;52,200001;-7,6
22.09.2025 01:35:09;0,002274;0,0211;0,38634;0;0,405621;0;52,200001;-7,6
22.09.2025 01:40:09;0,002243;0,023438;0,391113;0;0,412354;0;52,099998;-8,6
22.09.2025 01:45:11;0,001864;0,018917;0,429995;0;0,447093;0;52,099998;-8,7
22.09.2025 01:50:13;0,002183;0,018917;0,412533;0;0,429631;0;52,200001;-6,8
22.09.2025 01:55:15;0;0,026193;0,236461;0;0,262289;0;52,200001;-4,6
