run_id,horizon_start,horizon_end_exclusive,dispatch_day,initial_soc_wh,soc_next_publish_wh,objective_horizon_eur,opt_revenue_dispatch_day_eur,opt_cycle_aging_cost_dispatch_day_eur,opt_revenue_dispatch_day_after_aging_eur,solver_status,solver_termination,n_horizon_steps,n_dispatch_steps,terminal_soc_enforced,real_revenue_dispatch_day_eur,real_rebap_settlement_dispatch_day_eur,real_revenue_dispatch_day_net_eur,scenario
49,2025-08-26,2025-08-27 10:45:00,2025-08-26,"4534,2574586691235","4018,6720777568407","2,2082977057951627","2,8068119945769707","0,725150840587822","2,0816611539891485",ok,optimal,139,96,False,"2,8068119945769707","-0,1617107693175803","2,6451012252593906",target
50,2025-08-27,2025-08-28 10:45:00,2025-08-27,"4018,6720777568407","3386,705415249123","1,952380520041881","2,5823283225663087","0,7105781456212809","1,8717501769450278",ok,optimal,139,96,False,"2,5823283225663087","-0,2031978838399113","2,3791304387263974",target
51,2025-08-28,2025-08-29 10:45:00,2025-08-28,"3386,705415249123","4752,257279701753","1,2199501592924928","1,6315139032640658","0,2770735509629955","1,3544403523010704",ok,optimal,139,96,False,"1,6315139032640658","-1,2524987719670597","0,3790151312970061",target
52,2025-08-29,2025-08-30 10:45:00,2025-08-29,"4752,257279701753","4609,806226959663","-0,6144285134925623","0,20065137077329104","0,5076412468545962","-0,3069898760813052",ok,optimal,139,96,False,"0,20065137077329104","0,4988298310074858","0,6994812017807769",target
53,2025-08-30,2025-08-31 10:45:00,2025-08-30,"4609,806226959663","5246,601753385961","0,06051635790900867","1,0442075854887332","0,5842303457563951","0,4599772397323382",ok,optimal,139,96,False,"1,0442075854887332","-0,1783426119558381","0,865864973532895",target
54,2025-08-31,2025-09-01 10:45:00,2025-08-31,"5246,601753385961","4119,36700570176","0,5591023794065408","1,2428843714023017","0,7260086558506736","0,516875715551628",ok,optimal,139,96,False,"1,2428843714023017","-0,15118220536169558","1,091702166040606",target
55,2025-09-01,2025-09-02 10:45:00,2025-09-01,"4119,36700570176","5950,170174438502","1,342492769767475","1,8636765454931372","0,4672230156767363","1,3964535298164011",ok,optimal,139,96,False,"1,8636765454931374","-0,865285381393665","0,9983911640994724",target
56,2025-09-02,2025-09-03 10:45:00,2025-09-02,"5950,170174438502","3812,1427489964967","0,9823590665648987","2,0169203514857132","0,6845210834025661","1,332399268083147",ok,optimal,139,96,False,"2,0169203514857132","-0,24549230657701623","1,7714280449086968",target
57,2025-09-03,2025-09-04 10:45:00,2025-09-03,"3812,1427489964967","5952,206932824573","0,18732208123974037","0,5719440431244983","0,44943152489452654","0,12251251822997175",ok,optimal,139,96,False,"0,5719440431244983","0,22392835885683013","0,7958724019813285",target
58,2025-09-04,2025-09-05 10:45:00,2025-09-04,"5952,206932824573","3223,2110358621103","1,4941715009861765","2,3925325543413605","0,6773767559409491","1,7151557984004113",ok,optimal,139,96,False,"2,3925325543413605","0,05047727272991737","2,443009827071278",target
59,2025-09-05,2025-09-06 01:45:00,2025-09-05,"3223,2110358621103","1689,9822807017567","0,12499126423502926","0,9495585114978166","0,7517365124179864","0,19782199907983",ok,optimal,103,96,False,"0,9495585114978166","-0,8809579399700437","0,06860057152777285",target
60,2025-09-06,2025-09-07 10:45:00,2025-09-06,"1689,9822807017567","5807,132018543863","-0,47564618461264885","0,21690824818914856","0,2647385687509405","-0,047830320561791956",ok,optimal,139,96,False,"0,21690824818914847","-0,1460352957604426","0,07087295242870584",target
61,2025-09-07,2025-09-08 10:45:00,2025-09-07,"5807,132018543863","3461,741205124081","-7,834130004842927","-4,169443889663089","0,8679935600310076","-5,037437449694097",ok,optimal,139,96,False,"-4,169443889663089","-0,08189590812746424","-4,251339797790553",target
62,2025-09-08,2025-09-09 10:45:00,2025-09-08,"3461,741205124081","4720,290789473684","-1,8391498723602497","-1,2543883502177093","0,5009621124019246","-1,7553504626196337",ok,optimal,139,96,False,"-1,2543883502177093","-0,9128736369707591","-2,1672619871884686",target
63,2025-09-09,2025-09-10 10:45:00,2025-09-09,"4720,290789473684","4886,777506835089","-0,17228662075885703","0,6150208002278175","0,6157678277973441","-0,000747027569526465",ok,optimal,139,96,False,"0,6150208002278176","-1,6995861294594508","-1,0845653292316333",target
64,2025-09-10,2025-09-11 10:45:00,2025-09-10,"4886,777506835089","2787,819121807015","-0,12659967362976254","1,199754658341365","0,7616918485603461","0,43806280978101864",ok,optimal,139,96,False,"1,1997546583413647","-1,48439726821499","-0,2846426098736252",target
65,2025-09-11,2025-09-12 10:45:00,2025-09-11,"2787,819121807015","3763,2300867192957","-1,3808628721977079","-0,6154554679458508","0,4668601155189238","-1,0823155834647746",ok,optimal,139,96,False,"-0,6154554679458507","-0,20944062182003673","-0,8248960897658875",target
66,2025-09-12,2025-09-13 10:45:00,2025-09-12,"3763,2300867192957","5631,698162894753","-0,5913114764590834","0,2860137824075037","0,4498050581549981","-0,16379127574749436",ok,optimal,139,96,False,"0,28601378240750375","-0,2326515525891293","0,053362229818374435",target
67,2025-09-13,2025-09-14 10:45:00,2025-09-13,"5631,698162894753","5311,876402508771","-0,741524204266107","0,2649108185596015","0,6660937997035404","-0,4011829811439389",ok,optimal,139,96,False,"0,2649108185596015","-0,30682766131113937","-0,04191684275153784",target
68,2025-09-14,2025-09-15 10:45:00,2025-09-14,"5311,876402508771","3402,6777951546524","-0,8175852440348911","0,598259818428353","0,8042786303166048","-0,20601881188825194",ok,optimal,139,96,False,"0,598259818428353","-0,7691989130349192","-0,17093909460656628",target
69,2025-09-15,2025-09-16 10:45:00,2025-09-15,"3402,6777951546524","4110,386666666663","-1,040501584291692","-0,09213561815509252","0,5586393939219854","-0,6507750120770779",ok,optimal,139,96,False,"-0,09213561815509251","-0,036035461891769816","-0,12817108004686234",target
70,2025-09-16,2025-09-17 10:45:00,2025-09-16,"4110,386666666663","6183,402024085706","-0,5688295325046071","0,056805545269036764","0,46352799603268957","-0,4067224507636528",ok,optimal,139,96,False,"0,056805545269036764","-0,07413461458325936","-0,017329069314222605",target
71,2025-09-17,2025-09-18 10:45:00,2025-09-17,"6183,402024085706","7052,794085361396","0,11367718985924546","0,7403535186634698","0,4510728925145253","0,2892806261489444",ok,optimal,139,96,False,"0,7403535186634698","-0,12528038632055588","0,6150731323429138",target
72,2025-09-18,2025-09-19 10:45:00,2025-09-18,"7052,794085361396","6797,473508771936","0,008338456682785544","0,98779034168397","0,7534243050145093","0,23436603666946076",ok,optimal,139,96,False,"0,9877903416839701","-0,26802709297278327","0,7197632487111868",target
73,2025-09-19,2025-09-20 10:45:00,2025-09-19,"6797,473508771936","2156,9964045087754","0,8033585562152896","2,5510556604929304","1,0492298751492333","1,5018257853436965",ok,optimal,139,96,False,"2,55105566049293","-0,4345910288647977","2,116464631628132",target
74,2025-09-20,2025-09-21 10:45:00,2025-09-20,"2156,9964045087754","2964,0429814561317","-1,230397852090718","-0,3413863664122014","0,46950120371078835","-0,8108875701229896",ok,optimal,139,96,False,"-0,3413863664122013","-0,14761156753853633","-0,48899793395073765",target
75,2025-09-21,2025-09-22 10:45:00,2025-09-21,"2964,0429814561317","6279,9604375964245","-0,3827002692872755","0,0417309135810818","0,1990315347271942","-0,15730062114611243",ok,optimal,139,96,False,"0,04173091358108183","0,07983861089558458","0,12156952447666643",target
76,2025-09-22,2025-09-23 10:45:00,2025-09-22,"6279,9604375964245","6469,975850133327","0,35078374281702507","0,6053525733920527","0,27888547095473787","0,3264671024373149",ok,optimal,139,96,False,"0,6053525733920527","-0,8116583940897094","-0,20630582069765668",target
77,2025-09-23,2025-09-24 10:45:00,2025-09-23,"6469,975850133327","5261,047893736842","0,235856006852613","1,156002708079113","0,6208554359483222","0,5351472721307908",ok,optimal,139,96,False,"1,156002708079113","-1,8710655478101665","-0,7150628397310537",target
78,2025-09-24,2025-09-25 10:45:00,2025-09-24,"5261,047893736842","6273,2015621411865","-0,5403482090037578","0,3543515185249627","0,5382527641612513","-0,18390124563628862",ok,optimal,139,96,False,"0,3543515185249627","-1,632641541768685","-1,2782900232437224",target
79,2025-09-25,2025-09-26 10:45:00,2025-09-25,"6273,2015621411865","5720,281231070219","-0,5083956197083853","0,43009185506529324","0,5847864719390545","-0,15469461687376132",ok,optimal,139,96,False,"0,43009185506529324","-1,0093426155179148","-0,5792507604526216",target
80,2025-09-26,2025-09-27 10:45:00,2025-09-26,"5720,281231070219","5499,999998975814","-0,49780072303928896","0,3371793099230881","0,4969087004547048","-0,1597293905316166",ok,optimal,139,96,False,"0,33717930992308814","-1,8101445622604515","-1,4729652523373633",target
81,2025-09-27,2025-09-28 10:45:00,2025-09-27,"5499,999998975814","4892,579122807017","-0,888790023767645","0,38393412152923784","0,6149413241270991","-0,23100720259786126",ok,optimal,139,96,False,"0,38393412152923784","-1,0602360546524405","-0,6763019331232027",target
82,2025-09-28,2025-09-29 10:45:00,2025-09-28,"4892,579122807017","5976,806929824563","-0,6942301548162613","0,2694040220545286","0,6201200914953321","-0,35071606944080347",ok,optimal,139,96,False,"0,2694040220545286","-0,9756007741699257","-0,7061967521153971",target
83,2025-09-29,2025-09-30 10:45:00,2025-09-29,"5976,806929824563","3576,711843105268","0,877361390708636","2,374981850131669","0,7909076465405396","1,584074203591129",ok,optimal,139,96,False,"2,374981850131669","-0,9727752437576254","1,4022066063740437",target
84,2025-09-30,2025-10-01 10:45:00,2025-09-30,"3576,711843105268","3444,7507894736837","0,30451200299851566","1,707232168282228","0,647270333070743","1,059961835211485",ok,optimal,139,96,False,"1,7072321682822282","-1,5019451094114868","0,20528705887074147",target
85,2025-10-01,2025-10-02 10:45:00,2025-10-01,"3444,7507894736837","2661,710151196491","0,20575897673853571","2,4712798180967708","0,725569667717264","1,7457101503795065",ok,optimal,139,96,False,"2,4712798180967703","-0,5817147544600311","1,8895650636367394",target
86,2025-10-02,2025-10-03 10:45:00,2025-10-02,"2661,710151196491","4985,741929824564","-1,8664201707708867","-0,41921859429981595","0,3987265700665079","-0,8179451643663238",ok,optimal,139,96,False,"-0,41921859429981595","-0,5204200570227925","-0,9396386513226084",target
87,2025-10-03,2025-10-04 10:45:00,2025-10-03,"4985,741929824564","4898,799121807017","-1,2888118982625545","0,06875804551363832","0,6553417329933156","-0,5865836874796772",ok,optimal,139,96,False,"0,06875804551363836","-1,3462006635434738","-1,2774426180298355",target
88,2025-10-04,2025-10-05 10:45:00,2025-10-04,"4898,799121807017","4433,679379929826","-2,162635126638632","-0,3747291534738735","0,6858160342310344","-1,060545187704908",ok,optimal,139,96,False,"-0,3747291534738735","-0,4528189903315646","-0,8275481438054381",target
89,2025-10-05,2025-10-06 10:45:00,2025-10-05,"4433,679379929826","6503,058245614036","-2,1963636213184228","-0,948558293575579","0,4872377772087655","-1,4357960707843445",ok,optimal,139,96,False,"-0,948558293575579","-0,09948868557942134","-1,0480469791550002",target
