run_id,dispatch_day,scenario,datetime,input_P_load_W,input_P_pv_forecast_W,input_price_EUR_MWh,opt_P_grid_in_W,opt_P_grid_out_W,opt_P_ch_W,opt_P_dis_W,opt_P_ch_seg1_W,opt_P_ch_seg2_W,opt_P_dis_seg1_W,opt_P_dis_seg2_W,opt_P_curt_W,opt_u_charging,opt_E_start_Wh,opt_E_end_Wh,opt_E_seg1_start_Wh,opt_E_seg2_start_Wh,opt_E_seg1_end_Wh,opt_E_seg2_end_Wh,opt_revenue_step_eur,opt_cycle_aging_cost_step_eur,opt_revenue_step_after_aging_eur,real_P_pv_W,real_P_curt_W,real_P_grid_in_W,real_P_grid_out_W,real_revenue_step_da_eur,real_grid_fee_step_eur,opt_P_grid_net_W,real_P_grid_net_W,real_imbalance_W,real_imbalance_price_eur_mwh,real_imbalance_energy_mwh,real_rebap_settlement_step_eur,real_revenue_step_eur,real_revenue_step_net_eur,real_revenue_step_net_after_aging_eur
0,2025-07-08,target,2025-07-08 02:30:00,"190,15233333333396","0,0","90,9","0,0","0,0","0,0","190,15233333333396","0,0","0,0","0,0","190,15233333333396","0,0",0,"6053,077587719296","6003,037499999998","0,0","4553,077587719296","0,0","4503,037499999998","0,0","0,004209021898333347","-0,004209021898333347","0,0","0,0","0,0","-0,0","-0,0","0,0","0,0","0,0","0,0","116,75","0,0","-0,0","0,0","0,0","-0,004209021898333347"
0,2025-07-08,target,2025-07-08 02:45:00,"217,8086666666672","0,0","88,7","0,0","0,0","0,0","217,8086666666672","0,0","0,0","0,0","217,8086666666672","0,0",0,"6003,037499999998","5945,719429824559","0,0","4503,037499999998","0,0","4445,719429824559","0,0","0,004821194836666679","-0,004821194836666679","0,0","0,0","0,0","-0,0","-0,0","0,0","0,0","0,0","0,0","148,13","0,0","-0,0","0,0","0,0","-0,004821194836666679"
0,2025-07-08,target,2025-07-08 03:00:00,"321,70033333333384","0,0","96,0","0,0","0,0","0,0","321,70033333333384","0,0","0,0","0,0","321,70033333333384","0,0",0,"5945,719429824559","5861,061447368418","0,0","4445,719429824559","0,0","4361,061447368418","0,0","0,0071208368783333455","-0,0071208368783333455","0,0","0,0","0,0","-0,0","-0,0","0,0","0,0","0,0","0,0","136,53","0,0","-0,0","0,0","0,0","-0,0071208368783333455"
0,2025-07-08,target,2025-07-08 03:15:00,"175,24000000000052","0,0","87,8","0,0","0,0","0,0","175,24000000000052","0,0","0,0","0,0","175,24000000000052","0,0",0,"5861,061447368418","5814,945657894734","0,0","4361,061447368418","0,0","4314,945657894734","0,0","0,0038789374000000117","-0,0038789374000000117","0,0","0,0","0,0","-0,0","-0,0","0,0","0,0","0,0","0,0","89,17","0,0","-0,0","0,0","0,0","-0,0038789374000000117"
0,2025-07-08,target,2025-07-08 03:30:00,"271,42200000000054","0,0","86,1","0,0","0,0","0,0","271,42200000000054","0,0","0,0","0,0","271,42200000000054","0,0",0,"5814,945657894734","5743,518815789471","0,0","4314,945657894734","0,0","4243,518815789471","0,0","0,006007925970000012","-0,006007925970000012","0,0","0,0","0,0","-0,0","-0,0","0,0","0,0","0,0","0,0","101,31","0,0","-0,0","0,0","0,0","-0,006007925970000012"
0,2025-07-08,target,2025-07-08 03:45:00,"341,4733333333338","0,0","73,16","0,0","0,0","0,0","341,4733333333338","0,0","0,0","0,0","341,4733333333338","0,0",0,"5743,518815789471","5653,657412280699","0,0","4243,518815789471","0,0","4153,657412280699","0,0","0,007558512233333345","-0,007558512233333345","0,0","0,0","0,0","-0,0","-0,0","0,0","0,0","0,0","0,0","94,29","0,0","-0,0","0,0","0,0","-0,007558512233333345"
0,2025-07-08,target,2025-07-08 04:00:00,"244,90400000000056","0,0","69,95","0,0","0,0","0,0","244,90400000000056","0,0","0,0","0,0","244,90400000000056","0,0",0,"5653,657412280699","5589,208991228066","0,0","4153,657412280699","0,0","4089,2089912280667","0,0","0,005420950040000013","-0,005420950040000013","0,0","0,0","0,0","-0,0","-0,0","0,0","0,0","0,0","0,0","116,51","0,0","-0,0","0,0","0,0","-0,005420950040000013"
0,2025-07-08,target,2025-07-08 04:15:00,"209,59333333333387","0,0","88,8","0,0","0,0","0,0","209,59333333333387","0,0","0,0","0,0","209,59333333333387","0,0",0,"5589,208991228066","5534,0528508771895","0,0","4089,2089912280667","0,0","4034,0528508771895","0,0","0,0046393484333333455","-0,0046393484333333455","0,0","0,0","0,0","-0,0","-0,0","0,0","0,0","0,0","0,0","146,84","0,0","-0,0","0,0","0,0","-0,0046393484333333455"
0,2025-07-08,target,2025-07-08 04:30:00,"310,43066666666726","0,0","92,5","0,0","0,0","0,0","310,43066666666726","0,0","0,0","0,0","310,43066666666726","0,0",0,"5534,0528508771895","5452,360570175435","0,0","4034,0528508771895","0,0","3952,360570175435","0,0","0,00687138280666668","-0,00687138280666668","0,0","0,0","0,0","-0,0","-0,0","0,0","0,0","0,0","0,0","128,92","0,0","-0,0","0,0","0,0","-0,00687138280666668"
0,2025-07-08,target,2025-07-08 04:45:00,"209,4523333333339","0,0","96,4","0,0","0,0","0,0","209,4523333333339","0,0","0,0","0,0","209,4523333333339","0,0",0,"5452,360570175435","5397,241535087715","0,0","3952,360570175435","0,0","3897,2415350877154","0,0","0,004636227398333346","-0,004636227398333346","0,0","0,0","0,0","-0,0","-0,0","0,0","0,0","0,0","0,0","78,91","0,0","-0,0","0,0","0,0","-0,004636227398333346"
0,2025-07-08,target,2025-07-08 05:00:00,"221,7250000000006","0,0","78,0","0,0","0,0","0,0","221,7250000000006","0,0","0,0","0,0","221,7250000000006","0,0",0,"5397,241535087715","5338,89285087719","0,0","3897,2415350877154","0,0","3838,892850877189","0,0","0,004907882875000014","-0,004907882875000014","0,0","0,0","0,0","-0,0","-0,0","0,0","0,0","0,0","0,0","70,1","0,0","-0,0","0,0","0,0","-0,004907882875000014"
0,2025-07-08,target,2025-07-08 05:15:00,"248,9023333333339","0,0","87,3","0,0","0,0","0,0","248,9023333333339","0,0","0,0","0,0","248,9023333333339","0,0",0,"5338,89285087719","5273,392236842101","0,0","3838,892850877189","0,0","3773,3922368421013","0,0","0,005509453148333347","-0,005509453148333347","0,0","0,0","0,0","-0,0","-0,0","0,0","0,0","0,0","0,0","70,33","0,0","-0,0","0,0","0,0","-0,005509453148333347"
0,2025-07-08,target,2025-07-08 05:30:00,"143,5753333333339","272,55031632","103,31","0,0","128,97498298666608","0,0","0,0","0,0","0,0","0,0","0,0","0,0",0,"5273,392236842101","5273,392236842101","0,0","3773,3922368421013","0,0","3773,3922368421013","0,003331101373088118","0,0","0,003331101373088118","0,0","0,0","143,5753333333339","0,0","-0,0037081919216666813","0,0046076913850000185","-128,97498298666608","143,5753333333339","272,55031632","55,55","6,813757907999999e-05","-0,003785042517893999","-0,0012765900119119005","-0,0050616325298059","-0,0050616325298059"
0,2025-07-08,target,2025-07-08 05:45:00,"388,18200000000064","475,255512","95,07","0,0","87,07351199999937","0,0","0,0","0,0","0,0","0,0","0,0","0,0",0,"5273,392236842101","5273,392236842101","0,0","3773,3922368421013","0,0","3773,3922368421013","0,002069519696459985","0,0","0,002069519696459985","0,0","0,0","388,18200000000064","0,0","-0,009226115685000015","0,01245773083500002","-87,07351199999937","388,18200000000064","475,255512","58,32","0,000118813878","-0,00692922536496","-0,010388211138540035","-0,017317436503500035","-0,017317436503500035"
0,2025-07-08,target,2025-07-08 06:00:00,"422,96466666666726","107,3836926","77,51","0,0","0,0","0,0","315,58097406666724","0,0","0,0","0,0","315,58097406666724","0,0",0,"5273,392236842101","5190,344612087715","0,0","3773,3922368421013","0,0","3690,344612087715","0,0","0,00698538486096568","-0,00698538486096568","0,0","0,0","107,38369260000002","0,0","-0,0020808275033565005","0,003446211154765501","0,0","107,38369260000002","107,38369260000002","91,63","2,6845923150000004e-05","-0,0024598919382345","-0,003446211154765501","-0,005906103093000001","-0,01289148795396568"
0,2025-07-08,target,2025-07-08 06:15:00,"221,2626666666673","412,92598284","90,07","0,0","191,66331617333273","0,0","0,0","0,0","0,0","0,0","0,0","0,0",0,"5190,344612087715","5190,344612087715","0,0","3690,344612087715","0,0","3690,344612087715","0,00431577872193302","0,0","0,00431577872193302","7,760666666665196","0,0","213,50200000000208","0,0","-0,0048075312850000464","0,0068518129350000675","-191,66331617333273","213,50200000000208","405,1653161733348","103,54","0,00010129132904333371","-0,010487704209146773","-0,002536034213067048","-0,013023738422213821","-0,013023738422213821"
0,2025-07-08,target,2025-07-08 06:30:00,"256,9226666666672","894,1427416800001","124,2","0,0","637,2200750133329","0,0","0,0","0,0","0,0","0,0","0,0","0,0",0,"5190,344612087715","5190,344612087715","0,0","3690,344612087715","0,0","3690,344612087715","0,01978568332916399","0,0","0,01978568332916399","15,521666666665196","0,0","241,40100000000203","0,0","-0,007495501050000064","0,007747161592500065","-637,2200750133329","241,40100000000203","878,6210750133349","106,79","0,00021965526875333374","-0,023456986150168512","0,012038521736663924","-0,011418464413504588","-0,011418464413504588"
0,2025-07-08,target,2025-07-08 06:45:00,"357,3843333333339","938,0569823999999","131,8","0,0","580,672649066666","0,0","0,0","0,0","0,0","0,0","0,0","0,0",0,"5190,344612087715","5190,344612087715","0,0","3690,344612087715","0,0","3690,344612087715","0,01913316378674665","0,0","0,01913316378674665","171,09833333333188","0,0","186,28600000000205","0,0","-0,006138123700000068","0,005978383455000066","-580,672649066666","186,28600000000205","766,9586490666682","104,06","0,00019173966226666703","-0,019952429255469372","0,013154780331746583","-0,006797648923722789","-0,006797648923722789"
0,2025-07-08,target,2025-07-08 07:00:00,"268,2120000000006","952,4931264","122,9","0,0","684,2811263999995","0,0","0,0","0,0","0,0","0,0","0,0","0,0",0,"5190,344612087715","5190,344612087715","0,0","3690,344612087715","0,0","3690,344612087715","0,021024537608639985","0,0","0,021024537608639985","412,40699999999856","0,0","0,0","144,19499999999795","0,004430391374999937","0,0","-684,2811263999995","-144,19499999999795","540,0861264000016","125,93","0,0001350215316000004","-0,017003261474388052","0,021024537608639985","0,004021276134251933","0,004021276134251933"
0,2025-07-08,target,2025-07-08 07:15:00,"1117,6016666666674","1166,5102734","123,8","0,0","48,90860673333259","0,0","0,0","0,0","0,0","0,0","0,0","0,0",0,"5190,344612087715","5190,344612087715","0,0","3690,344612087715","0,0","3690,344612087715","0,0015137213783966437","0,0","0,0015137213783966437","514,0789999999985","0,0","603,5226666666689","0,0","-0,018679026533333403","0,01936855118000007","-48,90860673333259","603,5226666666689","652,4312734000015","119,91","0,00016310781835000038","-0,019558258498348545","-0,01785482980160343","-0,03741308829995198","-0,03741308829995198"
0,2025-07-08,target,2025-07-08 07:30:00,"383,7990000000006","1094,856912","118,4","0,0","711,0579119999993","0,0","0,0","0,0","0,0","0,0","0,0","0,0",0,"5190,344612087715","5190,344612087715","0,0","3690,344612087715","0,0","3690,344612087715","0,02104731419519998","0,0","0,02104731419519998","240,3016666666652","0,0","143,4973333333354","0,0","-0,004247521066666728","0,004605188170000067","-711,0579119999993","143,4973333333354","854,5552453333347","127,54","0,00021363881133333368","-0,027247493997453378","0,016442126025199913","-0,010805367972253465","-0,010805367972253465"
0,2025-07-08,target,2025-07-08 07:45:00,"252,22466666666728","1319,33691","97,98","0,0","1067,1122433333328","0,0","0,0","0,0","0,0","0,0","0,0","0,0",0,"5190,344612087715","5190,344612087715","0,0","3690,344612087715","0,0","3690,344612087715","0,02613891440044999","0,0","0,02613891440044999","473,4063333333318","0,0","0,0","221,18166666666454","0,005417844924999949","0,0","-1067,1122433333328","-221,18166666666454","845,9305766666682","91,64","0,00021148264416666706","-0,01938026951143337","0,02613891440044999","0,006758644889016618","0,006758644889016618"
0,2025-07-08,target,2025-07-08 08:00:00,"398,0413333333339","1586,441052","144,3","0,0","1188,399718666666","0,0","0,0","0,0","0,0","0,0","0,0","0,0",0,"5190,344612087715","5190,344612087715","0,0","3690,344612087715","0,0","3690,344612087715","0,04287151985089998","0,0","0,04287151985089998","624,3596666666652","0,0","0,0","226,31833333333134","0,008164433874999929","0,0","-1188,399718666666","-226,31833333333134","962,0813853333348","123,29","0,00024052034633333368","-0,029653753499436712","0,04287151985089998","0,013217766351463267","0,013217766351463267"
0,2025-07-08,target,2025-07-08 08:15:00,"337,1830000000006","2179,290096","122,41","0,0","1842,1070959999995","0,0","0,0","0,0","0,0","0,0","0,0","0,0",0,"5190,344612087715","5190,344612087715","0,0","3690,344612087715","0,0","3690,344612087715","0,05637308240533998","0,0","0,05637308240533998","721,1616666666653","0,0","0,0","383,97866666666465","0,011750707146666603","0,0","-1842,1070959999995","-383,97866666666465","1458,128429333335","91,32","0,0003645321073333337","-0,03328907204168003","0,05637308240533998","0,02308401036365995","0,02308401036365995"
0,2025-07-08,target,2025-07-08 08:30:00,"405,1653333333339","2710,4722524","96,0","0,0","2305,306919066666","0,0","0,0","0,0","0,0","0,0","0,0","0,0",0,"5190,344612087715","5190,344612087715","0,0","3690,344612087715","0,0","3690,344612087715","0,05532736605759998","0,0","0,05532736605759998","1026,6273333333318","0,0","0,0","621,4619999999979","0,014915087999999951","0,0","-2305,306919066666","-621,4619999999979","1683,8449190666681","100,74","0,00042096122976666703","-0,042407634286694036","0,05532736605759998","0,012919731770905947","0,012919731770905947"
0,2025-07-08,target,2025-07-08 08:45:00,"1498,355666666667","3259,737108","65,1","0,0","1761,3814413333328","0,0","0,0","0,0","0,0","0,0","0,0","0,0",0,"5190,344612087715","5190,344612087715","0,0","3690,344612087715","0,0","3690,344612087715","0,02866648295769999","0,0","0,02866648295769999","1073,0479999999984","0,0","425,30766666666864","0,0","-0,006921882275000032","0,013649186292500065","-1761,3814413333328","425,30766666666864","2186,6891080000014","92,33","0,0005466722770000003","-0,050474251335410024","0,015017296665199924","-0,0354569546702101","-0,0354569546702101"
0,2025-07-08,target,2025-07-08 09:00:00,"416,68700000000064","3185,1769320000003","133,0","0,0","2768,4899319999995","0,0","0,0","0,0","0,0","0,0","0,0","0,0",1,"5190,344612087715","5190,344612087715","0,0","3690,344612087715","0,0","3690,344612087715","0,09205229023899998","0,0","0,09205229023899998","1713,0519999999983","0,0","0,0","1296,3649999999977","0,043104136249999925","0,0","-2768,4899319999995","-1296,3649999999977","1472,1249320000018","75,73","0,0003680312330000004","-0,027871005275090035","0,09205229023899998","0,06418128496390994","0,06418128496390994"
0,2025-07-08,target,2025-07-08 09:15:00,"418,6586666666672","3806,6507927999996","106,75","0,0","3387,9921261333325","0,0","0,0","0,0","0,0","0,0","0,0","0,0",1,"5190,344612087715","5190,344612087715","0,0","3690,344612087715","0,0","3690,344612087715","0,09041703986618331","0,0","0,09041703986618331","1876,055333333332","0,0","0,0","1457,396666666665","0,03889427354166662","0,0","-3387,9921261333325","-1457,396666666665","1930,5954594666675","69,16","0,0004826488648666669","-0,03337999549417868","0,09041703986618331","0,05703704437200463","0,05703704437200463"
0,2025-07-08,target,2025-07-08 09:30:00,"1385,2960000000005","3722,4545004","89,95","0,0","2337,1585004","0,0","0,0","0,0","0,0","0,0","0,0","0,0",0,"5190,344612087715","5190,344612087715","0,0","3690,344612087715","0,0","3690,344612087715","0,052556851777744995","0,0","0,052556851777744995","2351,510666666665","0,0","0,0","966,2146666666647","0,021727752316666623","0,0","-2337,1585004","-966,2146666666647","1370,9438337333352","34,39","0,0003427359584333338","-0,01178668961052235","0,052556851777744995","0,040770162167222644","0,040770162167222644"
0,2025-07-08,target,2025-07-08 09:45:00,"600,7090000000007","3642,5930364","63,5","0,0","3041,8840363999993","0,0","0,0","0,0","0,0","0,0","0,0","0,0",0,"5190,344612087715","5190,344612087715","0,0","3690,344612087715","0,0","3690,344612087715","0,04828990907784999","0,0","0,04828990907784999","1700,4349999999988","0,0","0,0","1099,725999999998","0,01745815024999997","0,0","-3041,8840363999993","-1099,725999999998","1942,1580364000013","74,67","0,00048553950910000033","-0,03625523514449702","0,04828990907784999","0,012034673933352967","0,012034673933352967"
0,2025-07-08,target,2025-07-08 10:00:00,"509,4940000000007","3603,4259076","111,98","0,0","3093,9319075999992","0,0","0,0","0,0","0,0","0,0","0,0","0,0",0,"5190,344612087715","5190,344612087715","0,0","3690,344612087715","0,0","3690,344612087715","0,08661462375326198","0,0","0,08661462375326198","1555,2049999999988","0,0","0,0","1045,710999999998","0,029274679444999945","0,0","-3093,9319075999992","-1045,710999999998","2048,2209076000013","141,18","0,0005120552269000003","-0,07229195693374205","0,08661462375326198","0,014322666819519936","0,014322666819519936"
0,2025-07-08,target,2025-07-08 10:15:00,"438,4830000000007","4258,544868","92,46","0,0","3820,0618679999993","0,0","0,0","0,0","0,0","0,0","0,0","0,0",0,"5190,344612087715","5190,344612087715","0,0","3690,344612087715","0,0","3690,344612087715","0,08830073007881997","0,0","0,08830073007881997","2925,806999999999","0,0","0,0","2487,3239999999983","0,05749449425999996","0,0","-3820,0618679999993","-2487,3239999999983","1332,737868000001","145,54","0,0003331844670000003","-0,04849166732718004","0,08830073007881997","0,03980906275163993","0,03980906275163993"
0,2025-07-08,target,2025-07-08 10:30:00,"750,5763333333341","4161,631608000001","79,97","0,0","3411,0552746666663","0,0","0,0","0,0","0,0","0,0","0,0","0,0",1,"5190,344612087715","5190,344612087715","0,0","3690,344612087715","0,0","3690,344612087715","0,06819552257877332","0,0","0,06819552257877332","2323,458666666665","0,0","0,0","1572,882333333331","0,03144585004916662","0,0","-3411,0552746666663","-1572,882333333331","1838,1729413333353","142,55","0,00045954323533333385","-0,06550788819676674","0,06819552257877332","0,0026876343820065735","0,0026876343820065735"
0,2025-07-08,target,2025-07-08 10:45:00,"660,2450000000008","3121,025904","63,2","0,0","2460,7809039999993","0,0","0,0","0,0","0,0","0,0","0,0","0,0",0,"5190,344612087715","5190,344612087715","0,0","3690,344612087715","0,0","3690,344612087715","0,03888033828319999","0,0","0,03888033828319999","4100,131333333332","0,0","0,0","3439,886333333331","0,05435020406666664","0,0","-2460,7809039999993","-3439,886333333331","-979,1054293333318","85,93","-0,00024477635733333294","0,0210336323856533","0,03888033828319999","0,05991397066885329","0,05991397066885329"
0,2025-07-08,target,2025-07-08 11:00:00,"620,8143333333342","4212,2158488","100,2","0,0","3591,4015154666654","0,0","0,0","0,0","0,0","0,0","0,0","0,0",1,"5190,344612087715","5190,344612087715","0,0","3690,344612087715","0,0","3690,344612087715","0,08996460796243998","0,0","0,08996460796243998","3763,4296666666655","0,0","0,0","3142,6153333333314","0,07872251409999996","0,0","-3591,4015154666654","-3142,6153333333314","448,786182133334","32,39","0,00011219654553333351","-0,0036340461098246725","0,08996460796243998","0,0863305618526153","0,0863305618526153"
0,2025-07-08,target,2025-07-08 11:15:00,"407,5330000000008","3741,2146836","81,6","0,0","3333,6816835999994","0,0","0,0","0,0","0,0","0,0","0,0","0,0",0,"5190,344612087715","5190,344612087715","0,0","3690,344612087715","0,0","3690,344612087715","0,06800710634543998","0,0","0,06800710634543998","1427,8356666666652","0,0","0,0","1020,3026666666644","0,02081417439999995","0,0","-3333,6816835999994","-1020,3026666666644","2313,379016933335","16,87","0,0005783447542333338","-0,009756676003916342","0,06800710634543998","0,058250430341523635","0,058250430341523635"
0,2025-07-08,target,2025-07-08 11:30:00,"443,8490000000008","4046,5153152","71,1","0,0","3602,666315199999","0,0","0,0","0,0","0,0","0,0","0,0","0,0",0,"5190,344612087715","5190,344612087715","0,0","3690,344612087715","0,0","3690,344612087715","0,06403739375267997","0,0","0,06403739375267997","1542,2919999999986","0,0","0,0","1098,4429999999977","0,019524824324999957","0,0","-3602,666315199999","-1098,4429999999977","2504,2233152000017","59,5","0,0006260558288000005","-0,037250321813600024","0,06403739375267997","0,02678707193907995","0,02678707193907995"
0,2025-07-08,target,2025-07-08 11:45:00,"753,3613333333342","4614,4944755999995","59,91","0,0","3861,1331422666653","0,0","0,0","0,0","0,0","0,0","0,0","0,0",1,"5190,344612087715","5190,344612087715","0,0","3690,344612087715","0,0","3690,344612087715","0,05783012163829898","0,0","0,05783012163829898","2489,020999999999","0,0","0,0","1735,6596666666646","0,02599584265749997","0,0","-3861,1331422666653","-1735,6596666666646","2125,4734756000007","56,31","0,0005313683689000002","-0,029921352852759014","0,05783012163829898","0,027908768785539967","0,027908768785539967"
0,2025-07-08,target,2025-07-08 12:00:00,"2968,491333333334","5426,87526","78,0","0,0","2458,383926666666","0,0","0,0","0,0","0,0","0,0","0,0","0,0",0,"5190,344612087715","5190,344612087715","0,0","3690,344612087715","0,0","3690,344612087715","0,04793848656999999","0,0","0,04793848656999999","2335,988999999998","0,0","632,5023333333356","0,0","-0,012333795500000045","0,020298581132500076","-2458,383926666666","632,5023333333356","3090,8862600000016","115,3","0,0007727215650000004","-0,08909479644450005","0,02763990543749991","-0,06145489100700014","-0,06145489100700014"
0,2025-07-08,target,2025-07-08 12:15:00,"4870,755666666668","4566,649136399999","62,42","0,0","0,0","0,0","304,1065302666684","0,0","0,0","0,0","304,1065302666684","0,0",0,"5190,344612087715","5110,316577807012","0,0","3690,344612087715","0,0","3610,316577807013","0,0","0,006731398047452706","-0,006731398047452706","2297,871666666665","0,0","2268,7774697333343","0,0","-0,03540427241518868","0,07281074094741705","0,0","2268,7774697333343","2268,7774697333343","122,73","0,0005671943674333336","-0,06961176471509303","-0,07281074094741705","-0,14242250566251008","-0,1491539037099628"
0,2025-07-08,target,2025-07-08 12:30:00,"2161,728000000001","3783,3774192","57,42","0,0","0,0","1621,649419199999","0,0","0,0","1621,649419199999","0,0","0,0","0,0",1,"5110,316577807012","5495,458314867013","0,0","3610,316577807013","0,0","3995,4583148670126","0,0","0,0","0,0","1382,0303333333318","0,0","2401,3470858666683","0,0","-0,03447133741761602","0,07706523135317606","0,0","2401,3470858666683","2401,3470858666683","109,11","0,0006003367714666671","-0,06550274513472805","-0,07706523135317606","-0,1425679764879041","-0,1425679764879041"
0,2025-07-08,target,2025-07-08 12:45:00,"477,6993333333343","3797,8792704","43,77","0,0","320,17993706666584","3000,0","0,0","0,0","3000,0","0,0","0,0","0,0",1,"5495,458314867013","6207,958314867013","0,0","3995,4583148670126","0,0","4707,958314867013","0,0035035689613519914","0,0","0,0035035689613519914","2578,0939999999982","0,0","899,6053333333361","0,0","-0,009843931360000032","0,028870584160000094","-320,17993706666584","899,6053333333361","1219,785270400002","73,97","0,0003049463176000005","-0,022556879112872037","-0,025367015198648105","-0,04792389431152014","-0,04792389431152014"
