valid_time,aswdir_s,aswdifd_s,t_2m
2025-08-23 18:00:00,"0,5683594","4,4628906","280,60565185546875"
2025-08-23 18:15:00,"-0,0019531600000000093","0,0019531999999999883","280,62915802001953"
2025-08-23 18:30:00,"0,0019531200000000304","-0,002929700000000146","280,6526641845703"
2025-08-23 18:45:00,"-0,0019531200000000304","0,0029295000000004734","280,6761703491211"
2025-08-23 19:00:00,"1,0000000050247593e-08","-0,0019530999999997078","280,6996765136719"
2025-08-23 19:15:00,"0,0019531099999999801","0,0019530999999997078","280,8075485229492"
2025-08-23 19:30:00,"-0,0009765299999999755","-0,0009765000000001578","280,91542053222656"
2025-08-23 19:45:00,"-0,000976590000000055","0,0009766600000000736","281,0232925415039"
2025-08-23 20:00:00,"0,0004882800000000076","-9,99999993922529e-09","281,13116455078125"
2025-08-23 20:15:00,"-0,00048826999999995735","-0,001953150000000292","281,14815521240234"
2025-08-23 20:30:00,"0,002929681999999989","0,0004883200000005417","281,16514587402344"
2025-08-23 20:45:00,"-0,0009765720000000089","0,001464679999999774","281,18213653564453"
2025-08-23 21:00:00,"-0,0034179699999999924","-0,0024412400000004553","281,1991271972656"
2025-08-23 21:15:00,"0,002441425999999969","0,0014648800000003348","281,2695999145508"
2025-08-23 21:30:00,"0,0002441390000000876","0,0002440599999999904","281,34007263183594"
2025-08-23 21:45:00,"-0,0012207150000000944","0,000732380000000532","281,4105453491211"
2025-08-23 22:00:00,"0,0021972820000001336","-0,003173789999999954","281,48101806640625"
2025-08-23 22:15:00,"-0,001709002000000126","0,00317394999999987","281,66979217529297"
2025-08-23 22:30:00,"-0,0009765559999999063","-0,00244152000000053","281,8585662841797"
2025-08-23 22:45:00,"0,0004882760000000097","0,0004882799999998966","282,0473403930664"
2025-08-23 23:00:00,"0,002685569999999915","0,00268548000000024","282,2361145019531"
2025-08-23 23:15:00,"0,00024412200000001327","-0,0021971599999996982","282,54425048828125"
2025-08-23 23:30:00,"-0,002197263000000005","0,0007324799999999243","282,8523864746094"
2025-08-23 23:45:00,"0,001220690999999996","0,0007324400000001674","283,1605224609375"
2025-08-24 00:00:00,"-0,0007324100000000167","-0,0031738400000005385","283,4686584472656"
