valid_time,aswdir_s,aswdifd_s,t_2m
2025-08-16 03:00:00,"0,0","0,0","290,2807312011719"
2025-08-16 03:15:00,"0,0","0,0","290,29791259765625"
2025-08-16 03:30:00,"0,0","0,0","290,3150939941406"
2025-08-16 03:45:00,"0,0","0,0","290,332275390625"
2025-08-16 04:00:00,"0,0","0,031738281","290,3494567871094"
2025-08-16 04:15:00,"0,007324218600000001","5,555175759","290,3559341430664"
2025-08-16 04:30:00,"0,0678710939","13,10253926","290,36241149902344"
2025-08-16 04:45:00,"0,3154296875","24,6308587","290,36888885498047"
2025-08-16 05:00:00,"-0,021484375","37,28295899999999","290,3753662109375"
2025-08-16 05:15:00,"0,14843749500000003","47,969374","290,3822708129883"
2025-08-16 05:30:00,"0,39550779","40,489215","290,38917541503906"
2025-08-16 05:45:00,"1,82910153","36,83451200000002","290,39608001708984"
2025-08-16 06:00:00,"0,20312506000000008","52,488962999999984","290,4029846191406"
2025-08-16 06:15:00,"1,375","72,86558500000001","290,4189987182617"
2025-08-16 06:30:00,"-0,013671800000000012","133,007045","290,4350128173828"
2025-08-16 06:45:00,"3,2558593","132,29288299999996","290,4510269165039"
2025-08-16 07:00:00,"3,328125","157,26366200000007","290,467041015625"
2025-08-16 07:15:00,"-0,90625","171,42575599999998","290,6143112182617"
2025-08-16 07:30:00,"0,92578125","142,06535400000007","290,76158142089844"
2025-08-16 07:45:00,"-0,36328125","175,8338799999999","290,90885162353516"
2025-08-16 08:00:00,"-0,703125","195,78449","291,0561218261719"
2025-08-16 08:15:00,"5,8828125","156,2610299999999","291,19373321533203"
2025-08-16 08:30:00,"4,578125","141,2110200000002","291,3313446044922"
2025-08-16 08:45:00,"0,6953125","178,99476000000004","291,46895599365234"
2025-08-16 09:00:00,"1,265625","194,89644999999973","291,6065673828125"
2025-08-16 09:15:00,"0,6875","190,2517700000003","291,70899963378906"
2025-08-16 09:30:00,"3,625","261,3368099999998","291,8114318847656"
2025-08-16 09:45:00,"4,703125","209,46477000000004","291,9138641357422"
2025-08-16 10:00:00,"4,96875","202,92434000000003","292,01629638671875"
2025-08-16 10:15:00,"5,9375","214,6540600000003","292,09680938720703"
2025-08-16 10:30:00,"32,40625","250,1543499999998","292,1773223876953"
2025-08-16 10:45:00,"71,65625","351,95289","292,2578353881836"
2025-08-16 11:00:00,"83,9765625","356,920838","292,3383483886719"
2025-08-16 11:15:00,"120,6640625","366,5127419999999","292,4258346557617"
2025-08-16 11:30:00,"117,03431499999999","358,5205300000007","292,51332092285156"
2025-08-16 11:45:00,"120,17552400000011","375,6148099999991","292,6008071899414"
2025-08-16 12:00:00,"164,51335399999994","389,8570400000008","292,68829345703125"
2025-08-16 12:15:00,"164,08776999999998","382,53456000000006","292,7538833618164"
2025-08-16 12:30:00,"172,57461299999989","389,20494999999937","292,81947326660156"
2025-08-16 12:45:00,"182,93319900000006","339,19189000000006","292,8850631713867"
2025-08-16 13:00:00,"216,30281600000012","287,9888299999993","292,9506530761719"
2025-08-16 13:15:00,"174,428224","285,9029700000001","292,9809112548828"
