valid_time,aswdir_s,aswdifd_s,t_2m
2025-09-12 06:00:00,"24,296875","76,81836","283,7201232910156"
2025-09-12 06:15:00,"25,031249000000003","85,00063999999999","283,7709732055664"
2025-09-12 06:30:00,"16,203125999999997","106,86454","283,8218231201172"
2025-09-12 06:45:00,"-2,28125","74,51566000000003","283,87267303466797"
2025-09-12 07:00:00,"-0,515625","51,106029999999976","283,92352294921875"
2025-09-12 07:15:00,"8,09375","51,51025000000004","283,97228240966797"
2025-09-12 07:30:00,"-0,5","43,83528999999993","284,0210418701172"
2025-09-12 07:45:00,"0,359375","52,849950000000035","284,0698013305664"
2025-09-12 08:00:00,"0,1875","82,58420000000001","284,1185607910156"
2025-09-12 08:15:00,"-0,796875","68,68848000000003","284,13639068603516"
2025-09-12 08:30:00,"4,9453125","76,01738","284,1542205810547"
2025-09-12 08:45:00,"21,3515625","112,52949999999998","284,17205047607416"
2025-09-12 09:00:00,"5,8984375","93,33888499999989","284,1898803710937"
2025-09-12 09:15:00,"4,2578125","192,01103100000012","284,2205657958984"
2025-09-12 09:30:00,"151,515625","242,71110399999998","284,2512512207031"
2025-09-12 09:45:00,"42,57811700000002","201,75342","284,2819366455078"
2025-09-12 10:00:00,"63,28125799999998","202,43219","284,3126220703125"
2025-09-12 10:15:00,"85,53125","224,73426999999992","284,3281478881836"
2025-09-12 10:30:00,"39,21875","223,60813000000007","284,3436737060547"
2025-09-12 10:45:00,"58,87215000000003","275,91728999999987","284,3591995239258"
2025-09-12 11:00:00,"90,27249099999995","260,98685000000023","284,3747253417969"
2025-09-12 11:15:00,"33,60186299999998","203,2879700000003","284,4604187011719"
2025-09-12 11:30:00,"110,87888100000009","241,2939899999992","284,5461120605469"
2025-09-12 11:45:00,"46,973180999999954","216,3767499999999","284,6318054199219"
2025-09-12 12:00:00,"56,12218400000006","240,96934000000056","284,7174987792969"
2025-09-12 12:15:00,"16,973799999999983","219,37829999999985","284,79496002197266"
2025-09-12 12:30:00,"36,15637499999991","241,89409999999998","284,87242126464844"
