valid_time,aswdir_s,aswdifd_s,t_2m
2025-08-08 18:00:00,"9,9765625","27,085938","287,8598327636719"
2025-08-08 18:15:00,"3,1953125","14,253906","287,94669342041016"
2025-08-08 18:30:00,"0,3574217999999991","2,0605469999999997","288,03355407714844"
2025-08-08 18:45:00,"0,0019532000000008765","-0,0019550000000023715","288,1204147338867"
2025-08-08 19:00:00,"0,003905999999998855","1,5000000033182914e-06","288,207275390625"
2025-08-08 19:15:00,"3,9999999934536845e-07","0,0078125","288,51660919189453"
2025-08-08 19:30:00,"2,0000000056086265e-07","0,001953999999997791","288,82594299316406"
2025-08-08 19:45:00,"-0,003906999999998106","-0,00195439999999536","289,1352767944336"
2025-08-08 20:00:00,"0,0039061999999994157","-0,005859200000003284","289,4446105957031"
2025-08-08 20:15:00,"1,999999987845058e-07","-0,0019524000000004094","289,6321792602539"
2025-08-08 20:30:00,"8,000000004670937e-07","-4,999999987376214e-07","289,8197479248047"
2025-08-08 20:45:00,"-4,000000011217253e-07","0,0078125","290,00731658935547"
2025-08-08 21:00:00,"-0,0019535999999984455","-0,0009763999999989892","290,19488525390625"
2025-08-08 21:15:00,"0,0019537999999990063","0,00293039999999678","290,3077850341797"
2025-08-08 21:30:00,"-3,499999987610636e-07","-0,004883499999998264","290,4206848144531"
2025-08-08 21:45:00,"-0,003906649999999345","0,0029291000000029044","290,53358459472656"
2025-08-08 22:00:00,"-0,0009761200000006909","-0,0014637000000021771","290,646484375"
2025-08-08 22:15:00,"0,004882320000000107","-0,004395500000001107","290,7518005371094"
2025-08-08 22:30:00,"0,0004886600000002517","-0,0009760999999954834","290,85711669921875"
2025-08-08 22:45:00,"-0,0004884600000014672","-0,000976300000004926","290,9624328613281"
2025-08-08 23:00:00,"2,500000011451675e-07","0,006346500000006472","291,0677490234375"
2025-08-08 23:15:00,"5,499999993219262e-07","-0,0063481000000038534","291,0685806274414"
2025-08-08 23:30:00,"-0,002442099999997893","0,007324599999996906","291,0694122314453"
2025-08-08 23:45:00,"0,00244145999999823","0,0004902000000015505","291,0702438354492"
2025-08-09 00:00:00,"0,0024413400000007357","0,0019513000000017655","291,0710754394531"
