timestamp,site,aswdir_s_Wm2,dni_Wm2,cos_zenith,zenith_deg,transposed_irradiance_Wm2,iam,poa_global_Wm2,pdc_W,ac_W
2025-08-26 17:00:00,site1,329.27540000000045,1822.9476558868375,0.18062800593131279,79.59365849751534,2201.3317846902705,0.9907167070288431,2215.604741127521,-1298.7466005525891,0.0
2025-08-26 17:15:00,site1,294.6143000000002,2128.9404162291275,0.1383854135860852,82.04557214956128,2650.3355678528383,0.9885694599195874,2670.1424413758955,-479.82069701987626,0.0
2025-08-26 17:30:00,site1,258.83359999999993,2684.992789743184,0.09640010989554912,84.46808990096366,3579.774482224892,0.9860206659093156,3609.107712847219,-16.775413137627087,0.0
2025-08-26 17:45:00,site1,175.2563799999998,3173.851305757431,0.05521883765697566,86.83458363833175,6015.9515124094405,0.9830231926216688,6056.175781357457,-0.0007498710008143644,0.0
2025-08-26 18:00:00,site1,101.35836000000018,5807.70109636389,0.0174524064372836,89.07233870747278,26577.408179321035,0.9795751206852402,26661.62670773289,-1.3849126944125729e-18,0.0
2025-08-26 18:15:00,site1,87.8104400000002,0.0,0.0174524064372836,91.86560206426452,100.41422789654861,0.9746843199638626,100.41422789654861,228.9067921482627,208.22715638533597
2025-08-26 18:30:00,site1,79.33125000000018,0.0,0.0174524064372836,94.21541422193158,82.56300797442017,0.9693484603680137,82.56300797442017,184.14943319011442,163.44609386291856
2025-08-26 18:45:00,site1,87.39667000000009,0.0,0.0174524064372836,96.52170534467945,55.26182974978802,0.9628491890170497,55.26182974978802,117.23678269294162,96.46283603401385
2025-08-26 19:00:00,site1,62.24236999999903,0.0,0.0174524064372836,98.77780250829409,43.85833708239505,0.9548292940463164,43.85833708239505,90.11676163336325,69.30219419988289
2025-08-26 17:00:00,site2,329.27540000000045,1822.9476558868375,0.18062800593131279,79.59365849751534,17.891462941626166,0.0,17.891462941626166,40.0200281200146,19.112217470864884
2025-08-26 17:15:00,site2,294.6143000000002,2128.9404162291275,0.1383854135860852,82.04557214956128,16.237364290900377,0.0,16.237364290900377,35.6796035700947,14.762602109250011
2025-08-26 17:30:00,site2,258.83359999999993,2684.992789743184,0.09640010989554912,84.46808990096366,14.492003755108202,0.0,14.492003755108202,31.176472500094977,10.249748253403583
2025-08-26 17:45:00,site2,175.2563799999998,3173.851305757431,0.05521883765697566,86.83458363833175,11.966490081047631,0.0,11.966490081047631,24.8252245020862,3.884462683820237
2025-08-26 18:00:00,site2,101.35836000000018,5807.70109636389,0.0174524064372836,89.07233870747278,9.444488999187321,0.0,9.444488999187321,18.6993818750953,0.0
2025-08-26 18:15:00,site2,87.8104400000002,0.0,0.0174524064372836,91.86560206426452,100.41422789654861,0.0,100.41422789654861,286.13349018532836,265.456691545923
2025-08-26 18:30:00,site2,79.33125000000018,0.0,0.0174524064372836,94.21541422193158,82.56300797442017,0.0,82.56300797442017,230.18679148764303,209.5075562494924
2025-08-26 18:45:00,site2,87.39667000000009,0.0,0.0174524064372836,96.52170534467945,55.26182974978802,0.0,55.26182974978802,146.54597836617702,125.80814681007055
2025-08-26 19:00:00,site2,62.24236999999903,0.0,0.0174524064372836,98.77780250829409,43.85833708239505,0.0,43.85833708239505,112.64595204170406,91.86561598731763
2025-08-26 17:00:00,site3,329.27540000000045,1822.9476558868375,0.18062800593131279,79.59365849751534,328.01409832104963,0.7277863270254887,405.01754644730056,580.9221696196306,559.7715542411471
2025-08-26 17:15:00,site3,294.6143000000002,2128.9404162291275,0.1383854135860852,82.04557214956128,250.7559090040639,0.5778918409873278,345.92934570355845,435.51561345687867,414.7009498072528
2025-08-26 17:30:00,site3,258.83359999999993,2684.992789743184,0.09640010989554912,84.46808990096366,135.86899814943175,0.17198925312838997,262.47353534339595,221.18616362746644,200.50378491956306
2025-08-26 17:45:00,site3,175.2563799999998,3173.851305757431,0.05521883765697566,86.83458363833175,44.08283021818326,0.0,72.21827163029951,66.74571704018578,45.890589875521066
2025-08-26 18:00:00,site3,101.35836000000018,5807.70109636389,0.0174524064372836,89.07233870747278,0.3514297001948627,0.0,0.3514297001948627,0.16296839857585535,0.0
2025-08-26 18:15:00,site3,87.8104400000002,0.0,0.0174524064372836,91.86560206426452,110.11690953876035,0.0,110.11690953876035,190.06841277421069,169.36929017702607
2025-08-26 18:30:00,site3,79.33125000000018,0.0,0.0174524064372836,94.21541422193158,90.21659327217012,0.0,90.21659327217012,152.4358050017685,131.70425514489136
2025-08-26 18:45:00,site3,87.39667000000009,0.0,0.0174524064372836,96.52170534467945,58.82540451401825,0.0,58.82540451401825,94.36974376945197,73.56200427310762
2025-08-26 19:00:00,site3,62.24236999999903,0.0,0.0174524064372836,98.77780250829409,47.010215794841734,0.0,47.010215794841734,73.15497822470766,52.31148583068642
