valid_time,aswdir_s,aswdifd_s,t_2m,mittelwertleistung [w],source_file,solar_elevation_deg,pv_power_W
2025-08-24 17:00:00,295.9375,128.40953,279.7279052734375,"2399,711333333334",forecast_2025082415.csv,"30,532837021025763",3944.949230372853
2025-08-24 17:15:00,336.15626,86.76532,279.7425765991211,"3471,243000000001",forecast_2025082415.csv,"28,17211399369876",3872.3828610869073
2025-08-24 17:30:00,291.90624,86.43766799999997,279.7572479248047,"3084,6603333333337",forecast_2025082415.csv,"25,772840489083702",3686.5599836902084
2025-08-24 17:45:00,256.34376,78.19484200000005,279.7719192504883,"2495,295666666668",forecast_2025082415.csv,"23,34346051023176",3245.508071856583
2025-08-24 18:00:00,209.14844,79.84223999999995,279.7865905761719,"2225,882000000001",forecast_2025082415.csv,"20,89178837780371",7.367085717136725
2025-08-24 18:15:00,157.33600000000024,80.43446000000006,279.9278717041016,"1628,757333333334",forecast_2025082415.csv,"18,42515549947429",417.492746779158
2025-08-24 18:30:00,70.22646999999984,79.70510999999999,280.06915283203125,"1272,313333333334",forecast_2025082415.csv,"15,950659904816478",395.7509336298132
2025-08-24 18:45:00,51.69533000000001,73.50702999999999,280.21043395996094,"1119,334333333334",forecast_2025082415.csv,"13,47536220351275",356.1395001005303
2025-08-24 19:00:00,60.51558000000023,59.53490000000011,280.3517150878906,"918,5493333333338",forecast_2025082415.csv,"11,006706436596833",277.3460252125399
2025-08-24 19:15:00,41.5156199999999,42.69209999999987,280.540283203125,"727,5650000000006",forecast_2025082415.csv,"8,553312760847717",177.34674989341255
2025-08-24 19:30:00,19.210959999999886,30.74322999999993,280.7288513183594,"434,6606666666672",forecast_2025082415.csv,"6,127026955085515",105.55696898531885
2025-08-24 19:45:00,5.320399999999836,17.73077000000012,280.9174194335937,"173,96866666666725",forecast_2025082415.csv,"3,749051706617323",30.722253938835543
2025-08-24 20:00:00,0.8202200000002904,3.3999999999999773,281.1059875488281,"46,62466666666726",forecast_2025082415.csv,"1,4727596239823175",0.0
2025-08-24 20:15:00,0.0235399999996843,0.0300519999999551,281.1177520751953,"1,4505000000008883",forecast_2025082415.csv,"-1,2443296631963525",0.0
2025-08-24 20:30:00,-0.0234699999998611,0.0077979999999797,281.1295166015625,"0,0",forecast_2025082415.csv,"-3,5892796806403897",0.0
2025-08-24 20:45:00,0.0546699999999873,-0.0468899999999621,281.1412811279297,"0,0",forecast_2025082415.csv,"-5,890169092166201",0.0
2025-08-24 21:00:00,-0.0312699999999495,0.0273810000001049,281.1530456542969,"0,0",forecast_2025082415.csv,"-8,140380511207017",0.0
2025-08-24 21:15:00,-0.0233699999998862,0.0194729999999481,281.17205810546875,"0,0",forecast_2025082415.csv,"-10,332962886814759",0.0
2025-08-24 21:30:00,0.0351599999999052,-0.0390040000000908,281.1910705566406,"0,0",forecast_2025082415.csv,"-12,460594061296336",0.0
2025-08-24 21:45:00,0.0037599999998292,0.0390700000001515,281.2100830078125,"0,0",forecast_2025082415.csv,"-14,51555408444998",0.0
2025-08-24 22:00:00,-0.0155499999998482,-0.035205000000019,281.2290954589844,"0,0",forecast_2025082415.csv,"-16,489710578861843",0.0
2025-08-24 22:15:00,0.0234100000000125,0.0117449999999053,281.29624938964844,"0,0",forecast_2025082415.csv,"-18,37452091293501",0.0
2025-08-24 22:30:00,-0.0234100000000125,0.0117420000000265,281.3634033203125,"0,0",forecast_2025082415.csv,"-20,161056339135644",0.0
2025-08-24 22:45:00,-9.000000000014552e-05,0.011598000000049,281.43055725097656,"0,0",forecast_2025082415.csv,"-21,840051371645433",0.0
2025-08-24 23:00:00,0.0353400000001329,-0.0097100000000409,281.4977111816406,"0,0",forecast_2025082415.csv,"-23,401984183615223",0.0
2025-08-24 23:15:00,-0.0587199999999938,-0.0136459999999942,281.52977752685547,"0,0",forecast_2025082415.csv,"-24,83719288876525",0.0
2025-08-24 23:30:00,9.999999974752428e-05,0.0058599999999842,281.5618438720703,"0,0",forecast_2025082415.csv,"-26,13602918044205",0.0
2025-08-24 23:45:00,0.0234399999999368,0.0097879999999577,281.5939102172852,"0,0",forecast_2025082415.csv,"-27,28905046453973",0.0
2025-08-25 00:00:00,0.0311800000001767,0.0156200000000126,281.6259765625,"0,0",forecast_2025082415.csv,"-28,287247616608266",0.0
2025-08-25 00:15:00,-0.054679999999962,-0.0078220000000328,281.6369934082031,"0,0",forecast_2025082415.csv,"-29,122299515354577",0.0
2025-08-25 00:30:00,0.0507660000000669,-0.0312639999999646,281.64801025390625,"0,0",forecast_2025082415.csv,"-29,786842253624553",0.0
2025-08-25 00:45:00,0.0039339999998446,-0.0156259999999974,281.6590270996094,"0,0",forecast_2025082415.csv,"-30,274735786957827",0.0
2025-08-25 01:00:00,-0.007816000000048,0.02346,281.6700439453125,"0,0",forecast_2025082415.csv,"-30,581306661261674",0.0
2025-08-25 01:15:00,-0.0234539999999014,0.0039040000000341,281.7355041503906,"0,0",forecast_2025082415.csv,"-30,703545788563417",0.0
2025-08-25 01:30:00,-0.0136500000000978,-0.0292990000000372,281.80096435546875,"0,0",forecast_2025082415.csv,"-30,640241924728144",0.0
2025-08-25 01:45:00,-0.0097199999997883,0.0488070000000107,281.8664245605469,"0,0",forecast_2025082415.csv,"-30,392036751446554",0.0
2025-08-25 02:00:00,0.0291599999998197,-0.0507829999999103,281.931884765625,"0,0",forecast_2025082415.csv,"-29,96139595621767",0.0
2025-08-25 02:15:00,0.0060000000000854,0.0117229999998471,281.9779510498047,"0,0",forecast_2025082415.csv,"-29,352499150965233",0.0
2025-08-25 02:30:00,-0.0352080000000114,0.0156060000000479,282.0240173339844,"0,0",forecast_2025082415.csv,"-28,571060409150373",0.0
2025-08-25 02:45:00,0.039047999999866,0.0235020000001213,282.070083618164,"0,0",forecast_2025082415.csv,"-27,624097416524318",0.0
2025-08-25 03:00:00,-0.0195259999998143,-0.0126810000001569,282.1161499023437,"0,0",forecast_2025082415.csv,"-26,51966993491852",0.0
2025-08-25 03:15:00,0.0038959999999406,-0.0225029999999151,282.216812133789,"0,0",forecast_2025082415.csv,"-25,26660946939678",0.0
2025-08-25 03:30:00,0.017561999999998,0.032235999999898,282.3174743652344,"0,0",forecast_2025082415.csv,"-23,874258623670983",0.0
2025-08-25 03:45:00,0.0058919999999034,-0.020467999999937,282.4181365966797,"0,0",forecast_2025082415.csv,"-22,352233797421295",0.0
2025-08-25 04:00:00,-0.0469139999997878,0.0233860000000731,282.518798828125,"0,0",forecast_2025082415.csv,"-20,710221580576835",0.0
2025-08-25 04:15:00,0.0234599999998863,-0.0116880000000492,282.64197540283203,"0,0",forecast_2025082415.csv,"-18,957813072209266",0.0
2025-08-25 04:30:00,0.0332089999999425,-6.099999995967664e-05,282.76515197753906,"0,0",forecast_2025082415.csv,"-17,104376008378157",0.0
2025-08-25 04:45:00,-0.0332989999999426,0.0117070000000012,282.8883285522461,"0,0",forecast_2025082415.csv,"-15,158963865141567",0.0
2025-08-25 05:00:00,9.000000000014552e-05,-0.0283220000000028,283.0115051269531,"0,0",forecast_2025082415.csv,"-13,130257441072757",0.0
2025-08-25 05:15:00,0.0352500000001327,0.0185639999999693,283.10108947753906,"0,0",forecast_2025082415.csv,"-11,026533258269964",0.0
2025-08-25 05:30:00,-0.0352500000001327,0.0068660000000591,283.190673828125,"0,0",forecast_2025082415.csv,"-8,855655430542816",0.0
2025-08-25 05:45:00,-0.0234179999999923,-0.0205120000000533,283.28025817871094,"0,0",forecast_2025082415.csv,"-6,625085683605263",0.0
2025-08-25 06:00:00,0.0702929999999923,-0.0155919999999696,283.3698425292969,"0,0",forecast_2025082415.csv,"-4,341906570679341",0.0
2025-08-25 06:15:00,0.0350549999998293,0.6015200000000505,283.4745178222656,"0,0",forecast_2025082415.csv,"-2,012856337324002",0.0
2025-08-25 06:30:00,2.218920000000025,11.864272999999912,283.5791931152344,"14,561000000000591",forecast_2025082415.csv,"0,768125114891036",18.608483650178083
2025-08-25 06:45:00,9.51163600000018,26.853115000000003,283.6838684082031,"94,64466666666726",forecast_2025082415.csv,"2,984242503120404",157.10497850253148
2025-08-25 07:00:00,25.828138999999965,40.05463500000008,283.7885437011719,"242,00266666666727",forecast_2025082415.csv,"5,335104060746929",354.5172323178878
2025-08-25 07:15:00,48.484375,51.43872499999986,283.8166198730469,"392,1940000000006",forecast_2025082415.csv,"7,7453642889668775",576.7158488401963
2025-08-25 07:30:00,77.11111000000005,61.29974000000004,283.8446960449219,"426,0893333333339",forecast_2025082415.csv,"10,187498202575556",816.0482417905524
2025-08-25 07:45:00,109.33186,69.54428000000007,283.8727722167969,"510,4290000000006",forecast_2025082415.csv,"12,647702883627623",1051.0258105954563
2025-08-25 08:00:00,141.88540199999989,78.40029600000003,283.9008483886719,"609,9476666666673",forecast_2025082415.csv,"15,116607734295426",1272.632512166008
2025-08-25 08:15:00,175.13140599999997,87.30782799999997,284.01563262939453,"745,7606666666672",forecast_2025082415.csv,"17,586452246342336",1481.2983858474208
2025-08-25 08:30:00,217.6394720000003,89.34480799999983,284.1304168701172,"975,0216666666672",forecast_2025082415.csv,"20,05007907383832",1686.4730497003954
