valid_time,aswdir_s,aswdifd_s,t_2m,mittelwertleistung [w],source_file,solar_elevation_deg,pv_power_W
2025-07-14 17:00:00,252.39062,190.16406,288.6068725585937,"3822,265333333331",forecast_2025071415.csv,"39,10831031660754",883.3220514749717
2025-07-14 17:15:00,214.42188,200.24218,288.63166809082026,"3536,5609999999974",forecast_2025071415.csv,"36,666033761857996",831.0703510926312
2025-07-14 17:30:00,16.84375,77.41834999999998,288.6564636230469,"729,5116666666646",forecast_2025071415.csv,"34,203852996416146",586.7674992191027
2025-07-14 17:45:00,14.65625,63.869009999999946,288.68125915527344,"31,04299999999793",forecast_2025071415.csv,"31,729317122824487",487.62602269653735
2025-07-14 18:00:00,0.59375,35.24232000000006,288.7060546875,"7,760666666664594",forecast_2025071415.csv,"29,24924914546278",136.61255735596885
2025-07-14 18:15:00,0.40625,65.55456000000004,288.7473220825196,"23,308333333331262",forecast_2025071415.csv,"26,769919368697142",333.6974784863442
2025-07-14 18:30:00,-0.125,61.06584499999997,288.78858947753906,"139,90199999999794",forecast_2025071415.csv,"24,29720056130359",296.64103021544275
2025-07-14 18:45:00,0.3749960000000101,51.41907500000002,288.8298568725586,"248,3443333333313",forecast_2025071415.csv,"21,836695327576088",247.84407653734212
2025-07-14 19:00:00,5.42187899999999,74.6845699999999,288.8711242675781,"499,8299999999978",forecast_2025071415.csv,"19,393861976222563",1494.0991566493685
2025-07-14 19:15:00,2.9062450000000126,55.12143000000003,288.8966293334961,"1164,7143333333313",forecast_2025071415.csv,"16,974145014916285",257.1194319447851
2025-07-14 19:30:00,8.67969800000003,70.37919,288.92213439941406,"929,9853333333314",forecast_2025071415.csv,"14,583117713757401",359.6931778044954
2025-07-14 19:45:00,9.273425999999972,47.26647000000003,288.94763946533203,"349,7266666666645",forecast_2025071415.csv,"12,226702829382958",206.96979927896223
2025-07-14 20:00:00,2.484380999999985,35.50316799999996,288.97314453125,"186,2083333333312",forecast_2025071415.csv,"9,911538786248954",130.4449680066818
