run_id,horizon_start,horizon_end_exclusive,dispatch_day,initial_soc_wh,soc_next_publish_wh,objective_horizon_eur,opt_revenue_dispatch_day_eur,opt_cycle_aging_cost_dispatch_day_eur,opt_revenue_dispatch_day_after_aging_eur,solver_status,solver_termination,n_horizon_steps,n_dispatch_steps,terminal_soc_enforced,real_revenue_dispatch_day_eur,real_rebap_settlement_dispatch_day_eur,real_revenue_dispatch_day_net_eur,scenario
28,2025-08-05,2025-08-06 10:45:00,2025-08-05,"5567,6710536315795","7248,950481456137","-0,39222502139110105","0,052161833461082774","0,5247680725933268","-0,472606239132244",ok,optimal,139,96,False,"0,05216183346108279","0,10064434092899291","0,15280617439007568",transfer
29,2025-08-06,2025-08-07 10:45:00,2025-08-06,"7248,950481456137","4312,537818052646","-0,313986336549522","0,4935332034922405","0,7353797281705778","-0,24184652467833734",ok,optimal,139,96,False,"0,49353320349224056","0,20162103406719792","0,6951542375594384",transfer
30,2025-08-07,2025-08-08 10:45:00,2025-08-07,"4312,537818052646","4875,814824561403","0,3805639505790259","0,902229757540584","0,591224269193309","0,31100548834727515",ok,optimal,139,96,False,"0,902229757540584","0,11399497253452907","1,016224730075113",transfer
31,2025-08-08,2025-08-09 10:45:00,2025-08-08,"4875,814824561403","3664,1976981579405","0,3272686684823509","1,1361450183820148","0,7811352078035919","0,35500981057842274",ok,optimal,139,96,False,"1,1361450183820145","0,03277600601595945","1,1689210243979742",transfer
32,2025-08-09,2025-08-10 10:45:00,2025-08-09,"3664,1976981579405","3865,5488104210463","0,2939716619482756","1,1152415486397016","0,6526905533371519","0,46255099530254973",ok,optimal,139,96,False,"1,1152415486397016","0,014472952208574665","1,1297145008482763",transfer
33,2025-08-10,2025-08-11 10:45:00,2025-08-10,"3865,5488104210463","6852,1046929824515","-0,0751864224281572","0,3492095688279856","0,4147886580491588","-0,06557908922117325",ok,optimal,139,96,False,"0,3492095688279856","-0,1155665690726666","0,23364299975531896",transfer
34,2025-08-11,2025-08-12 10:45:00,2025-08-11,"6852,1046929824515","4227,040088719301","0,7626570033738671","1,3532163974858311","0,8197642391575226","0,5334521583283082",ok,optimal,139,96,False,"1,353216397485831","0,16654548817412157","1,5197618856599524",transfer
35,2025-08-12,2025-08-13 10:45:00,2025-08-12,"4227,040088719301","3497,407371007012","1,7272011690204736","2,1307222484556445","0,7699494373595336","1,3607728110961108",ok,optimal,139,96,False,"2,1307222484556445","0,1931977050005229","2,3239199534561674",transfer
36,2025-08-13,2025-08-14 10:45:00,2025-08-13,"3497,407371007012","3710,0644736842114","2,302217439269154","2,6426496858578687","0,6601294873480856","1,982520198509783",ok,optimal,139,96,False,"2,6426496858578687","0,13269748132674458","2,7753471671846133",transfer
37,2025-08-14,2025-08-15 10:45:00,2025-08-14,"3710,0644736842114","3818,844987859648","2,3636878821820435","2,9263782476412667","0,6545301772284619","2,271848070412805",ok,optimal,139,96,False,"2,926378247641267","0,4464201738431826","3,3727984214844495",transfer
