date,group,nMAE,nRMSE,count
2025-07-18,day_ahead,0.06729398813429878,0.08939693680267514,656
2025-07-18,intra_day,0.05196929079275363,0.06783465268931047,207
2025-07-19,all,0.061904093297103134,0.07830580304439347,863
2025-07-19,day_ahead,0.05804955116036585,0.07256618521268443,656
2025-07-19,intra_day,0.07411945388502417,0.09421283195963367,207
2025-07-20,all,0.06459165173939745,0.08532040543143354,863
2025-07-20,day_ahead,0.06703904360559451,0.0884938530056125,656
2025-07-20,intra_day,0.05683566592188406,0.0743742979064939,207
2025-07-21,all,0.10868236642108922,0.13542811007245995,863
2025-07-21,day_ahead,0.11173930143201222,0.1390718851041988,656
2025-07-21,intra_day,0.0989946883188406,0.12317063621612674,207
2025-07-22,all,0.07552042725544612,0.10012066827114902,863
2025-07-22,day_ahead,0.07478969962721035,0.09894427516066762,656
2025-07-22,intra_day,0.07783616312077295,0.10376068387991642,207
2025-07-23,all,0.08459887050168598,0.10695860830350346,863
2025-07-23,day_ahead,0.08590420465331555,0.10851667507199343,656
2025-07-23,intra_day,0.08046215937381644,0.10186365484695446,207
2025-07-24,all,0.11069399649856777,0.1390242539773273,863
2025-07-24,day_ahead,0.12451700232403964,0.1525668912962831,656
2025-07-24,intra_day,0.06688775581494685,0.08254279611952049,207
2025-07-25,all,0.06538320391650178,0.09445946817053329,849
2025-07-25,day_ahead,0.06556477731572531,0.0933040038201217,648
2025-07-25,intra_day,0.06479783295781096,0.09809192072889955,201
2025-07-26,all,0.08907022012090696,0.1102602218638013,849
2025-07-26,day_ahead,0.09654398360300927,0.11872395190880525,648
2025-07-26,intra_day,0.0649756990442786,0.07687159260501539,201
2025-07-27,all,0.09768379416388023,0.12488708730271966,835
2025-07-27,day_ahead,0.09462754768274016,0.12067589839072193,635
2025-07-27,intra_day,0.1073873767415,0.13740484185082813,200
2025-07-28,all,0.06054716261143713,0.0745310480945352,835
2025-07-28,day_ahead,0.06300767181195276,0.0769111452282652,635
2025-07-28,intra_day,0.0527350458998,0.0664112753342039,200
2025-07-29,all,0.08027826737201198,0.1035698490778893,835
2025-07-29,day_ahead,0.077494779816,0.09996427665836081,635
2025-07-29,intra_day,0.08911584036234999,0.11426596041193529,200
2025-07-30,all,0.056223665071257485,0.07270894098577153,835
2025-07-30,day_ahead,0.057658508781417324,0.07492491012028413,635
2025-07-30,intra_day,0.05166803629149999,0.06517578014470654,200
2025-07-31,all,0.07982346568027185,0.10268883391088676,835
2025-07-31,day_ahead,0.08147215862558582,0.10473951774031436,635
2025-07-31,intra_day,0.0745888655789,0.09588767890794463,200
2025-08-01,all,0.1136832193803952,0.14301280681269923,835
2025-08-01,day_ahead,0.11105043394955907,0.140851323664066,635
2025-08-01,intra_day,0.1220423131233,0.149668767064373,200
2025-08-02,all,0.05566225932677844,0.07429288138860905,835
2025-08-02,day_ahead,0.0604831638084252,0.07991637652595014,635
2025-08-02,intra_day,0.04035588759755,0.05259361236759383,200
2025-08-03,all,0.07373194695737124,0.09995334690194951,835
2025-08-03,day_ahead,0.07214322563364567,0.09897428191315721,635
2025-08-03,intra_day,0.07877613716019999,0.1030002151713716,200
2025-08-04,all,0.055591495477053894,0.07451397526546166,835
2025-08-04,day_ahead,0.0568243590987874,0.07653543501761009,635
2025-08-04,intra_day,0.05167715347805,0.0676969500519418,200
2025-08-05,all,0.08635094701818515,0.11313091983606174,821
2025-08-05,day_ahead,0.0828358205367464,0.10773704263463534,627
2025-08-05,intra_day,0.09771169085252578,0.12903080849336707,194
2025-08-06,all,0.058729019814616326,0.07505165220660556,821
2025-08-06,day_ahead,0.05356227611451356,0.06815956400539219,627
2025-08-06,intra_day,0.07542772239175258,0.09392961430185726,194
2025-08-07,all,0.055238988857137634,0.06868055039847241,821
2025-08-07,day_ahead,0.05578763753255182,0.06941627549023556,627
2025-08-07,intra_day,0.0534657789628866,0.06624686250312027,194
2025-08-08,all,0.05753609279058241,0.077600893392961,807
2025-08-08,day_ahead,0.05416566336563518,0.07095467000908255,614
2025-08-08,intra_day,0.06825859883678756,0.09572329466982782,193
2025-08-09,all,0.054877914915427504,0.06927814769491815,807
2025-08-09,day_ahead,0.05785202496555375,0.07320732192842272,614
2025-08-09,intra_day,0.04541623838290156,0.05493981976225779,193
2025-08-10,all,0.04506603747416357,0.05691600331102474,807
2025-08-10,day_ahead,0.04590247898493486,0.05778316851538641,614
2025-08-10,intra_day,0.04240502665751296,0.05406481929357982,193
2025-08-11,all,0.043048790949268896,0.05549371300136396,807
2025-08-11,day_ahead,0.042132719561172635,0.054311463680526674,614
2025-08-11,intra_day,0.045963132049222796,0.05909776163004477,193
2025-08-12,all,0.04107751131425031,0.051712871405769606,807
2025-08-12,day_ahead,0.0388493440485342,0.04884797473972819,614
2025-08-12,intra_day,0.048166084895336796,0.059922915772662656,193
2025-08-13,all,0.0372474064070632,0.04729513287204918,807
2025-08-13,day_ahead,0.03532644591677525,0.04450099114091839,614
2025-08-13,intra_day,0.043358648588601036,0.055252309607399734,193
2025-08-14,all,0.04549707491273645,0.058746277490072586,793
2025-08-14,day_ahead,0.044394869710891086,0.056874345935774735,606
2025-08-14,intra_day,0.04906892706417112,0.06443997068087645,187
2025-08-15,all,0.05584370160872636,0.07258836444505846,793
2025-08-15,day_ahead,0.05658584716141915,0.07174738269087651,606
2025-08-15,intra_day,0.053438673774866316,0.07524913176057264,187
2025-08-16,all,0.12286151926230013,0.14947030641900494,793
2025-08-16,day_ahead,0.12307632075751485,0.15152609267377254,606
2025-08-16,intra_day,0.12216542457727274,0.14260474893150224,187
2025-08-17,all,0.07469138723783103,0.09749616207034709,793
2025-08-17,day_ahead,0.07379170431798679,0.09622237695116047,606
2025-08-17,intra_day,0.07760693723475937,0.10151427846128218,187
2025-08-18,all,0.04613996684469105,0.059891625400960734,793
2025-08-18,day_ahead,0.03998412904768976,0.05146604944485516,606
2025-08-18,intra_day,0.06608883157721925,0.08140974840239758,187
2025-08-19,all,0.04306329990754815,0.053907942782906476,779
2025-08-19,day_ahead,0.04261019209844857,0.053824937864099115,593
2025-08-19,intra_day,0.04450788555698925,0.05417172762689513,186
2025-08-20,all,0.10086045640785622,0.1340655377859977,779
2025-08-20,day_ahead,0.09741864553406407,0.12921738324136225,593
2025-08-20,intra_day,0.11183354161301073,0.14846907730784115,186
2025-08-21,all,0.07110578117332478,0.08730748249583797,779
2025-08-21,day_ahead,0.0662987374151973,0.08123015785851888,593
2025-08-21,intra_day,0.08643146369251611,0.10434609275706716,186
2025-08-22,all,0.07276698308235294,0.09522610204199901,765
2025-08-22,day_ahead,0.07097493548179487,0.09413155634418366,585
2025-08-22,intra_day,0.07859113778416668,0.09869958203407908,180
2025-08-23,all,0.08167285252005495,0.1063732984521873,728
2025-08-23,day_ahead,0.07991010624408548,0.10558582778709136,585
2025-08-23,intra_day,0.08888408728538462,0.10953583332102926,143
2025-08-24,all,0.07524552997788733,0.0965029623796309,710
2025-08-24,day_ahead,0.07552289641792455,0.09778584143464382,530
2025-08-24,intra_day,0.07442883990444445,0.09262246922673882,180
2025-08-25,all,0.04580299013173796,0.05871622126232203,748
2025-08-25,day_ahead,0.041861697012323944,0.053292924133221994,568
2025-08-25,intra_day,0.05823995953077778,0.07324250727774985,180
2025-08-26,all,0.04359477911555555,0.057079513266133544,765
2025-08-26,day_ahead,0.041759494046153846,0.05372516484408331,585
2025-08-26,intra_day,0.049559455591111114,0.06682830762870466,180
2025-08-27,all,0.08214038591521569,0.10209082387288568,765
2025-08-27,day_ahead,0.07887604431422222,0.0983023523763393,585
2025-08-27,intra_day,0.09274949611844446,0.11353362403752013,180
2025-08-28,all,0.06035406457247059,0.08220740591733175,765
2025-08-28,day_ahead,0.0610975766663077,0.08529225157387973,585
2025-08-28,intra_day,0.0579376502675,0.07126533636544888,180
2025-08-29,all,0.09530787135881179,0.1327263174948623,756
2025-08-29,day_ahead,0.09376077097104463,0.13206566660326896,576
2025-08-29,intra_day,0.10025859259966666,0.1348186468889479,180
2025-08-30,all,0.08300036351378562,0.11335422402645037,737
2025-08-30,day_ahead,0.07990346311636526,0.11053243680190485,564
2025-08-30,intra_day,0.09309661683254333,0.12210156605614172,173
2025-08-31,all,0.06725124201973677,0.08835334866877081,737
2025-08-31,day_ahead,0.06763515244414893,0.08851914047941699,564
2025-08-31,intra_day,0.0659996496534451,0.08781067450816349,173
2025-09-01,all,0.07776594664960652,0.09817567415364836,737
2025-09-01,day_ahead,0.07609624164882979,0.09572939943320605,564
2025-09-01,intra_day,0.0832093779816185,0.10575860623544994,173
2025-09-02,all,0.05756401194029851,0.07818076771602876,737
2025-09-02,day_ahead,0.056914375390602845,0.0763491680428758,564
2025-09-02,intra_day,0.059681902194797694,0.08387470247903257,173
2025-09-03,all,0.07259146859346491,0.09035241748472923,684
2025-09-03,day_ahead,0.07049028749986302,0.08778335302180755,511
2025-09-03,intra_day,0.07879784743063584,0.09754651982213908,173
2025-09-04,all,0.056001850893492904,0.0699980426977587,564
2025-09-04,day_ahead,0.05516499779994129,0.06926107771746466,511
2025-09-04,intra_day,0.06407037788981133,0.0767412885512657,53
2025-09-05,all,0.06578608871149524,0.08540296187760826,525
2025-09-05,day_ahead,0.06171518004424716,0.0784849298310578,352
2025-09-05,intra_day,0.0740690936298266,0.09798240239679809,173
2025-09-06,all,0.06684120786355348,0.0902097953242504,636
2025-09-06,day_ahead,0.059596928368205127,0.08068918289234546,468
2025-09-06,intra_day,0.08702170074345238,0.1125626031980002,168
2025-09-07,all,0.07733941085850829,0.09143293898853343,724
2025-09-07,day_ahead,0.07990281300280576,0.09414782153725393,556
2025-09-07,intra_day,0.06885577042857144,0.08180797672968006,168
2025-09-08,all,0.08598488831862706,0.10561416700544651,724
2025-09-08,day_ahead,0.0838639534552626,0.10418425407579457,556
2025-09-08,intra_day,0.09300417274738096,0.11021428138049622,168
2025-09-09,all,0.07006960638211268,0.09506855049931426,710
2025-09-09,day_ahead,0.07305166204917127,0.09948608726182695,543
2025-09-09,intra_day,0.06037346130898204,0.07901596565768064,167
2025-09-10,all,0.044777905841925356,0.05679849583138259,710
2025-09-10,day_ahead,0.04501642462461694,0.057568322070538525,543
2025-09-10,intra_day,0.04400236273413173,0.05421991287512118,167
2025-09-11,all,0.10064133937230986,0.13177435928527098,710
2025-09-11,day_ahead,0.09854685085237569,0.12941558474458512,543
2025-09-11,intra_day,0.10745156252395208,0.13916785070949836,167
2025-09-12,all,0.04595917947552113,0.05841057143696936,710
2025-09-12,day_ahead,0.04771037724836096,0.06093932883800544,543
2025-09-12,intra_day,0.04026516516023952,0.04929980204811534,167
2025-09-13,all,0.0742444665883046,0.09598845819408945,696
2025-09-13,day_ahead,0.07021750197801499,0.09152115672266585,534
2025-09-13,intra_day,0.08751853511851851,0.10943018863258876,162
2025-09-14,all,0.06528613596494252,0.08233053005326826,696
2025-09-14,day_ahead,0.06499555456058052,0.08232500194435188,534
2025-09-14,intra_day,0.06624397837191358,0.08234874971044916,162
2025-09-15,all,0.07172574204612069,0.0905947409129075,696
2025-09-15,day_ahead,0.06596533542921348,0.08294726875915806,534
2025-09-15,intra_day,0.09071374904259259,0.11217001403048153,162
2025-09-16,all,0.0743615846624138,0.0977672458415699,696
2025-09-16,day_ahead,0.07266444555848314,0.0955541039648161,534
2025-09-16,intra_day,0.07995585800499999,0.10473178474588062,162
2025-09-17,all,0.07062859235373564,0.09479776406593989,696
2025-09-17,day_ahead,0.0727945967437266,0.09849976106645623,534
2025-09-17,intra_day,0.06348880010524692,0.08141148421065987,162
2025-09-18,all,0.04847934631048851,0.05951590944824199,696
2025-09-18,day_ahead,0.04989585882865169,0.061669986710900654,534
2025-09-18,intra_day,0.043810101343209874,0.051784802991067205,162
2025-09-19,all,0.04487672395454023,0.055354460636413125,696
2025-09-19,day_ahead,0.04462051274730337,0.055746372423934626,534
2025-09-19,intra_day,0.04572127200802469,0.05404248219629619,162
2025-09-20,all,0.05092552221985075,0.06504177433513085,670
2025-09-20,day_ahead,0.04622043762871094,0.059600215076171595,512
2025-09-20,intra_day,0.0661723786164557,0.08017665099345411,158
2025-09-21,all,0.05565757208794536,0.07340694084995347,668
2025-09-21,day_ahead,0.05485673258212403,0.07367855675439601,512
2025-09-21,intra_day,0.05828596841474358,0.07250833414411567,156
2025-09-22,all,0.06941825568279042,0.08433538896821809,668
2025-09-22,day_ahead,0.07487719496821094,0.08977601940672518,512
2025-09-22,intra_day,0.0515017370024359,0.06327282186185305,156
2025-09-23,all,0.05242041492778444,0.06287687904249546,668
2025-09-23,day_ahead,0.056049246861953124,0.06615129360882072,512
2025-09-23,intra_day,0.04051040242589744,0.05066421222717208,156
2025-09-24,all,0.059916864255389224,0.06961251922867834,668
2025-09-24,day_ahead,0.061148190967578134,0.07097795126737547,512
2025-09-24,intra_day,0.05587558684102564,0.0649296401655446,156
2025-09-25,all,0.06859238053233534,0.09098701104118734,668
2025-09-25,day_ahead,0.06813365250166015,0.09014480551511583,512
2025-09-25,intra_day,0.07009794945352564,0.09369799257722906,156
2025-09-26,all,0.04815299835640719,0.060903476675340656,668
2025-09-26,day_ahead,0.04913896907691406,0.06242228817761904,512
2025-09-26,intra_day,0.04491699188910256,0.05562802416574521,156
2025-09-27,all,0.07820388657375449,0.1130973681883541,668
2025-09-27,day_ahead,0.07722966059638281,0.11066957238922669,512
2025-09-27,intra_day,0.08140134619179487,0.12072291956874195,156
2025-09-28,all,0.04105446839403509,0.05203533556233208,513
2025-09-28,day_ahead,0.03986661445542787,0.050830519667135816,409
2025-09-28,intra_day,0.0457259324410577,0.0565249686179647,104
2025-09-29,all,0.07274079793750486,0.08970999154645097,513
2025-09-29,day_ahead,0.06880071241229282,0.08609165227776931,362
2025-09-29,intra_day,0.08218656588536424,0.09784100113408324,151
2025-09-30,all,0.05961537906825687,0.07582769066810276,654
2025-09-30,day_ahead,0.05807135347777336,0.07389291549547483,503
2025-09-30,intra_day,0.06475872259152317,0.08194379120335495,151
2025-10-01,all,0.07527286333715626,0.09468118174417162,640
2025-10-01,day_ahead,0.07706412792836734,0.09699883803832003,490
2025-10-01,intra_day,0.06942139900586668,0.0866793788763452,150
2025-10-02,all,0.072710409999375,0.0908508587883429,640
2025-10-02,day_ahead,0.07383793701169389,0.09269012395182057,490
2025-10-02,intra_day,0.06902715509246667,0.08456426821973681,150
2025-10-03,all,0.061486287875906244,0.07949560357182385,640
2025-10-03,day_ahead,0.06237867143128571,0.0804322779763017,490
2025-10-03,intra_day,0.05857116826166666,0.07635576708256873,150
2025-10-04,all,0.09541685356615626,0.12125472001232518,640
2025-10-04,day_ahead,0.09491566248412243,0.1185116206500407,490
2025-10-04,intra_day,0.09705407776746668,0.12981218453115342,150
2025-10-05,all,0.061129063623321864,0.07741505663411564,581
2025-10-05,day_ahead,0.06329339963045738,0.07988687114269585,481
2025-10-05,intra_day,0.05071860742900001,0.06420950928577283,100
2025-10-06,all,0.05669385162633027,0.07557349853207564,436
2025-10-06,day_ahead,0.05669385162633027,0.07557349853207564,436
2025-10-06,intra_day,,,0
2025-10-07,all,0.03720829097168674,0.050730689920938175,166
2025-10-07,day_ahead,0.03720829097168674,0.050730689920938175,166
2025-10-07,intra_day,,,0
